timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33,gt_p_x,gt_p_y,gt_p_z,gt_q_w,gt_q_x,gt_q_y,gt_q_z
1403715894.63394,-0.055771,0.19993,0.296141,0.824508,0.01395,0.564569,0.035412,0.0003536009,2.92054e-05,-0.0001331594,8.2754e-06,-1.09677e-05,5.67522e-05,0.0025463422,4.5611e-06,6.758e-06,0.002557218,2.68153e-05,0.0025369539,0.862765,2.199731,1.193264,0.063585,0.824643,-0.045833,0.560197
1403715894.73398,-0.056928,0.247575,0.316147,0.826498,0.008536,0.562111,0.029302,0.0003525236,2.30672e-05,-0.0001354002,7.2103e-06,-8.8444e-06,5.83819e-05,0.0025559101,6.9837e-06,8.1161e-06,0.0025613024,2.90403e-05,0.0025383449,0.867194,2.242031,1.211137,0.056945,0.826015,-0.051064,0.558435
1403715894.78381,-0.055348,0.272045,0.326908,0.825791,0.005882,0.563366,0.02557,0.0003517062,1.90603e-05,-0.0001343391,6.2019e-06,-7.319e-06,5.71643e-05,0.0025576759,5.3053e-06,6.1657e-06,0.0025517782,2.42869e-05,0.0025346675,0.870571,2.26473,1.221848,0.053382,0.824871,-0.053666,0.560231
1403715894.83376,-0.052854,0.296284,0.339064,0.824193,0.00415,0.565851,0.022406,0.0003527247,1.62882e-05,-0.0001328082,5.8487e-06,-6.1706e-06,5.56865e-05,0.0025634005,5.7105e-06,6.4771e-06,0.0025484463,2.26872e-05,0.0025340627,0.874696,2.288068,1.233629,0.050648,0.82298,-0.055579,0.563072
1403715895.0338,-0.042839,0.404977,0.396964,0.818225,0.001078,0.574625,0.017693,0.0003583491,1.21446e-05,-0.0001269517,5.6094e-06,-4.3364e-06,5.04924e-05,0.0025975186,7.4593e-06,9.2509e-06,0.0025570916,2.69596e-05,0.0025392077,0.895975,2.38693,1.287691,0.046283,0.816538,-0.058093,0.572493
1403715895.0838,-0.040705,0.428261,0.409142,0.817877,0.00128,0.575113,0.017885,0.0003584326,1.24664e-05,-0.0001265806,5.5619e-06,-4.4403e-06,5.0101e-05,0.0026067697,7.8479e-06,9.2369e-06,0.0025553318,2.66973e-05,0.0025396779,0.901415,2.41244,1.302052,0.04694,0.816207,-0.057995,0.572921
1403715895.13381,-0.038661,0.456546,0.423355,0.817912,-9.1e-05,0.575103,0.016615,0.0003583525,1.08239e-05,-0.0001266349,5.4185e-06,-3.8604e-06,5.00715e-05,0.0026152636,7.8453e-06,9.175e-06,0.0025538027,2.62547e-05,0.0025400892,0.906792,2.438372,1.316348,0.045496,0.81609,-0.059195,0.573083
1403715895.83377,-0.014415,0.834251,0.601575,0.820198,-0.005692,0.571902,0.013029,0.0003567761,6.9283e-06,-0.0001305765,5.3048e-06,-2.5461e-06,5.30846e-05,0.0028506346,4.2622e-06,9.2051e-06,0.0025941554,4.50722e-05,0.0025592214,0.968369,2.804579,1.490366,0.042297,0.817253,-0.065019,0.571035
1403715896.08372,-0.010353,0.957216,0.649596,0.820813,-0.010056,0.571068,0.006874,0.0003569507,6.588e-07,-0.0001312658,5.093e-06,-2.081e-07,5.35413e-05,0.0029351464,5.4219e-06,6.2955e-06,0.0025984241,4.55267e-05,0.0025620856,0.987906,2.931519,1.544822,0.036056,0.817614,-0.06935,0.570436
1403715896.13372,-0.009333,0.975492,0.652438,0.821235,-0.012643,0.570441,0.003217,0.000356801,-2.8664e-06,-0.0001313766,5.0334e-06,1.1188e-06,5.36147e-05,0.0029370236,9.7018e-06,5.0934e-06,0.0025884884,3.9417e-05,0.0025572509,0.992151,2.956166,1.554829,0.032314,0.817944,-0.071811,0.569883
1403715896.18367,-0.007862,0.996306,0.656372,-0.820726,0.015922,-0.571098,0.001115,0.0003571222,-7.0282e-06,-0.0001308573,5.1284e-06,2.6641e-06,5.3175e-05,0.0029488746,9.1492e-06,4.6676e-06,0.0025840403,3.57427e-05,0.0025543327,0.996338,2.980337,1.564491,0.027848,0.817258,-0.074845,0.570713
1403715896.38363,0.003518,1.080721,0.689919,-0.815903,0.038392,-0.576068,0.031202,0.0003577046,-3.51036e-05,-0.0001261003,8.5834e-06,1.25884e-05,4.96572e-05,0.003029047,4.5149e-06,4.7309e-06,0.0025946461,3.74182e-05,0.0025578573,1.011081,3.063951,1.602735,0.002359,-0.810718,0.096121,-0.577488
1403715896.43358,0.005958,1.094311,0.696434,-0.814615,0.042364,-0.577302,0.036473,0.0003577178,-4.01713e-05,-0.0001245371,9.6685e-06,1.4218e-05,4.8523e-05,0.0030400913,4.6902e-06,4.4676e-06,0.0025935851,3.56901e-05,0.0025567105,1.013555,3.079169,1.612638,0.007664,-0.809105,0.099815,-0.579075
1403715896.48353,0.006476,1.104166,0.702814,-0.813441,0.046379,-0.578245,0.042373,0.0003572529,-4.55172e-05,-0.0001233272,1.09798e-05,1.59683e-05,4.77163e-05,0.0030504543,3.2968e-06,4.2991e-06,0.0025932028,3.45607e-05,0.0025562429,1.015311,3.091655,1.622265,0.013406,-0.807655,0.10374,-0.580304
1403715896.6834,-0.0061,1.115183,0.719015,-0.805826,0.054338,-0.587253,0.053163,0.0003596146,-5.62281e-05,-0.0001159545,1.39943e-05,1.84053e-05,4.23521e-05,0.0030629438,-1.0393e-06,1.6353e-06,0.0025816938,2.65191e-05,0.002552335,1.012373,3.106213,1.663613,0.024522,-0.799972,0.110933,-0.589184
1403715896.73355,-0.021415,1.106151,0.720685,-0.804775,0.055116,-0.588419,0.055342,0.0003600698,-5.78044e-05,-0.00011436,1.44323e-05,1.86325e-05,4.11654e-05,0.0030476622,8.5827e-06,1.0888e-06,0.0025738531,2.1492e-05,0.0025467935,1.008355,3.100727,1.673975,0.026828,-0.799177,0.112002,-0.58996
1403715896.83351,-0.044771,1.077601,0.737,-0.807519,0.056051,-0.583933,0.061592,0.0003561094,-6.14709e-05,-0.0001173121,1.56952e-05,2.05569e-05,4.33749e-05,0.0030137137,1.68365e-05,-3.058e-07,0.0025616122,1.46926e-05,0.0025413341,0.996554,3.078061,1.693238,0.032485,-0.802092,0.114432,-0.585234
1403715896.98348,-0.065369,1.009541,0.76804,-0.811488,0.064754,-0.575587,0.077412,0.0003474603,-7.3492e-05,-0.0001210633,2.07015e-05,2.59644e-05,4.68171e-05,0.0029510493,2.8776e-05,-1.4183e-06,0.002556076,1.04177e-05,0.0025390693,0.970804,3.01318,1.722193,0.048181,-0.805236,0.123875,-0.577867
1403715897.03345,-0.072533,0.975732,0.779619,-0.81231,0.068687,-0.572936,0.084725,0.0003436796,-7.91553e-05,-0.0001215787,2.34126e-05,2.83771e-05,4.75726e-05,0.00292227,3.23819e-05,-1.4293e-06,0.0025527473,8.2652e-06,0.0025376924,0.960263,2.982258,1.732024,0.055062,-0.805708,0.128289,-0.575633
1403715897.08347,-0.085833,0.932905,0.794356,-0.812817,0.070573,-0.570977,0.091287,0.0003401754,-8.3263e-05,-0.0001218957,2.55111e-05,3.01975e-05,4.80877e-05,0.0028854063,3.32149e-05,-2.327e-07,0.0025493385,5.9997e-06,0.0025347477,0.949221,2.945807,1.741898,0.060182,-0.805962,0.131502,-0.574031
1403715897.13347,-0.096494,0.884841,0.80422,-0.812922,0.071254,-0.570351,0.093709,0.0003386647,-8.49662e-05,-0.0001216458,2.64298e-05,3.08613e-05,4.79875e-05,0.0028461085,3.48176e-05,6.96e-08,0.0025476498,4.8027e-06,0.0025331969,0.937562,2.903535,1.752311,0.061694,-0.80597,0.132862,-0.573545
1403715897.18359,-0.101941,0.833954,0.817361,-0.813134,0.070693,-0.570189,0.093277,0.0003386915,-8.44552e-05,-0.0001216349,2.61765e-05,3.06674e-05,4.79239e-05,0.0028076964,3.59121e-05,1.577e-07,0.0025471128,3.789e-06,0.0025323511,0.925416,2.855339,1.762985,0.06067,-0.806141,0.132568,-0.573482
1403715897.23361,-0.107637,0.77837,0.829655,-0.814636,0.066767,-0.569345,0.088071,0.000339717,-8.00197e-05,-0.0001231561,2.39446e-05,2.93305e-05,4.88551e-05,0.002770108,3.48141e-05,2.592e-07,0.0025462452,3.0155e-06,0.0025318438,0.912557,2.80158,1.773586,0.055164,-0.807909,0.12894,-0.572377
1403715897.28362,-0.115895,0.713417,0.84244,-0.816286,0.058605,-0.569324,0.078182,0.0003425633,-7.10042e-05,-0.0001249799,1.97566e-05,2.61818e-05,4.97575e-05,0.0027317034,3.28758e-05,4.335e-07,0.002544689,2.5919e-06,0.002531129,0.899377,2.742407,1.784463,0.044247,-0.810155,0.121752,-0.571726
1403715897.33383,-0.11901,0.648414,0.855857,-0.818665,0.048535,-0.568616,0.064093,0.0003457338,-5.88747e-05,-0.0001274118,1.50114e-05,2.19239e-05,5.11002e-05,0.0026931792,3.1541e-05,4.33e-07,0.002544186,2.0421e-06,0.0025303693,0.886022,2.678905,1.795376,0.030058,-0.813243,0.112034,-0.57025
1403715897.38388,-0.123372,0.579219,0.870394,-0.820781,0.036958,-0.568032,0.047871,0.000348488,-4.43024e-05,-0.000129795,1.0557e-05,1.66626e-05,5.24483e-05,0.0026582465,2.8726e-05,4.923e-07,0.002542565,1.7805e-06,0.002529286,0.872562,2.61189,1.80676,0.013702,-0.816266,0.100802,-0.568651
1403715897.43382,-0.126583,0.508577,0.885336,-0.822872,0.028799,-0.566374,0.035681,0.0003491317,-3.35458e-05,-0.0001319811,8.1238e-06,1.27998e-05,5.39737e-05,0.0026268078,2.56821e-05,6.004e-07,0.0025414399,1.4533e-06,0.0025284338,0.859196,2.542782,1.818033,0.001552,-0.818973,0.092759,-0.566286
1403715897.73368,-0.13568,0.072509,0.944317,-0.823679,0.026864,-0.565641,0.02969,0.0003492871,-2.91046e-05,-0.0001328762,7.3685e-06,1.12303e-05,5.46143e-05,0.0025281617,3.3746e-06,1.3478e-06,0.002546466,-2.5885e-06,0.0025285603,0.789741,2.106669,1.874347,0.004315,0.819504,-0.091204,0.565754
1403715897.78363,-0.1365,-0.003905,0.952455,-0.822666,0.030001,-0.566702,0.034204,0.0003491501,-3.33059e-05,-0.0001318406,8.1122e-06,1.27562e-05,5.37775e-05,0.002525667,-9.24e-07,1.5732e-06,0.0025461735,-3.2926e-06,0.002528419,0.779589,2.030898,1.882345,0.000117,0.818216,-0.094421,0.567104
1403715897.83354,-0.138988,-0.079014,0.959992,-0.82118,0.032286,-0.56856,0.036868,0.0003497308,-3.60791e-05,-0.0001303343,8.6517e-06,1.36378e-05,5.24999e-05,0.0025282471,-5.154e-06,1.7779e-06,0.0025467405,-3.9132e-06,0.0025284307,0.769587,1.9536,1.889913,0.002536,-0.816623,0.096674,-0.569011
1403715898.08352,-0.138452,-0.488292,1.003016,-0.808897,0.023605,-0.587011,0.02338,0.0003626053,-2.46092e-05,-0.0001174131,6.6226e-06,8.1231e-06,4.1781e-05,0.0026268138,-2.615e-05,2.3513e-06,0.0025580971,-6.7075e-06,0.0025301008,0.718943,1.542426,1.929216,0.012762,0.805002,-0.087571,0.586636
1403715898.13351,-0.140569,-0.576234,1.009931,-0.804832,0.021545,-0.592857,0.017388,0.0003665226,-2.01794e-05,-0.0001127769,6.0541e-06,6.3548e-06,3.83979e-05,0.0026659567,-3.20233e-05,2.235e-06,0.0025608767,-6.9824e-06,0.0025302853,0.707242,1.45654,1.937115,0.019462,0.801208,-0.085395,0.591943
1403715898.18352,-0.144142,-0.662972,1.015813,-0.801018,0.022057,-0.598113,0.011994,0.0003696581,-1.73155e-05,-0.0001086057,5.754e-06,5.2327e-06,3.556e-05,0.0027116788,-3.75168e-05,2.2282e-06,0.0025639318,-7.29e-06,0.0025306606,0.694406,1.370042,1.944753,0.025322,0.797475,-0.085833,0.596679
1403715898.23359,-0.148756,-0.750238,1.021181,-0.798598,0.023143,-0.601398,0.005089,0.0003717046,-1.36621e-05,-0.0001059577,5.4409e-06,4.0396e-06,3.38239e-05,0.0027625753,-4.3618e-05,2.2321e-06,0.0025672938,-7.5125e-06,0.0025310389,0.680209,1.283306,1.952035,0.032662,0.795121,-0.08687,0.599308
1403715898.83361,-0.254504,-1.74965,1.000943,0.810535,-0.109779,0.570071,0.077462,0.0003577511,4.013e-07,-0.0001269995,4.9949e-06,3.697e-07,4.91045e-05,0.003819882,-0.000165703,4.2007e-06,0.0026696961,-1.26542e-05,0.0025527985,0.430344,0.284323,1.93496,0.112685,0.800619,-0.174069,0.56215
1403715898.88362,-0.267339,-1.828624,0.985162,0.810305,-0.115674,0.568499,0.082667,0.0003573042,1.0529e-06,-0.0001275954,4.9874e-06,1.576e-07,4.96149e-05,0.0039415687,-0.0001835941,5.1218e-06,0.0026819848,-1.18996e-05,0.0025553838,0.408909,0.206407,1.919185,0.117801,0.800017,-0.179988,0.56009
1403715898.93362,-0.276511,-1.905001,0.965516,0.81058,-0.12157,0.566389,0.085927,0.0003564078,6.623e-07,-0.0001287413,4.9932e-06,3.202e-07,5.05936e-05,0.0040674851,-0.0001997116,5.1731e-06,0.0026975042,-1.22514e-05,0.0025589673,0.388004,0.129585,1.900153,0.120909,0.799802,-0.18588,0.557806
1403715898.98362,-0.28516,-1.981303,0.943867,0.810903,-0.12531,0.564452,0.090154,0.0003556428,1.8552e-06,-0.0001297025,5.0043e-06,-1.045e-07,5.14247e-05,0.0041946345,-0.0002132781,5.1703e-06,0.0027116004,-1.23113e-05,0.0025626064,0.367917,0.053737,1.878596,0.124951,0.799828,-0.189634,0.55561
1403715899.03362,-0.293541,-2.055346,0.918742,0.810143,-0.129127,0.564333,0.092319,0.000355849,1.4981e-06,-0.0001295356,5.0119e-06,4.48e-08,5.12984e-05,0.0043273741,-0.0002260174,4.9383e-06,0.0027276177,-1.24432e-05,0.0025666528,0.348787,-0.021252,1.854416,0.127144,0.798732,-0.193397,0.555392
1403715899.68362,-0.288087,-2.969924,0.704956,0.836182,-0.124508,0.523165,0.107682,0.000328951,1.81733e-05,-0.0001553576,6.0508e-06,-8.0668e-06,7.79756e-05,0.0062472341,-0.0002557561,6.1676e-06,0.0029236355,2.25212e-05,0.0026262048,0.257945,-0.919591,1.64533,0.139228,0.82505,-0.191111,0.513211
1403715899.78362,-0.247376,-3.090398,0.690103,0.834754,-0.118262,0.526169,0.111115,0.0003319071,2.20081e-05,-0.0001525389,6.5206e-06,-9.6369e-06,7.46591e-05,0.0066853095,-0.0002611108,4.8755e-06,0.0029594464,3.28855e-05,0.002640976,0.286231,-1.045274,1.633939,0.142952,0.824041,-0.184878,0.516084
1403715899.83364,-0.207598,-3.156806,0.702962,0.832444,-0.113729,0.529992,0.114935,0.0003347875,2.57831e-05,-0.0001495405,7.0533e-06,-1.1064e-05,7.13052e-05,0.006851811,-0.0002315936,-8.8348e-06,0.0029777992,4.26382e-05,0.0026331884,0.304638,-1.106549,1.62916,0.147288,0.82201,-0.180169,0.519756
1403715900.38369,0.216681,-3.636919,0.706169,0.823332,-0.07836,0.541917,0.149369,0.0003401691,5.89369e-05,-0.0001353272,1.46256e-05,-2.33485e-05,5.8075e-05,0.0079044322,0.0002657795,-6.4828e-05,0.0030997028,0.0001108133,0.0026632388,0.65145,-1.607553,1.589891,0.182746,0.815791,-0.145136,0.529174
1403715900.4837,0.311603,-3.704744,0.697149,0.823159,-0.087018,0.544018,0.137408,0.0003430195,4.82341e-05,-0.0001368192,1.10502e-05,-1.92264e-05,5.84716e-05,0.0081020754,0.0004174765,-4.64045e-05,0.0029921573,4.84486e-05,0.0026238621,0.742433,-1.653365,1.584462,0.171135,0.815077,-0.153915,0.531671
1403715900.5337,0.362031,-3.723753,0.697725,0.820161,-0.093889,0.549699,0.127872,0.0003479117,3.89845e-05,-0.0001347829,8.5618e-06,-1.5031e-05,5.60719e-05,0.008223746,0.000478817,-2.8996e-05,0.0030161879,5.82502e-05,0.0026084804,0.790971,-1.671328,1.583311,0.162101,0.811496,-0.160648,0.537951
1403715900.88374,0.682752,-3.776743,0.72983,0.777332,-0.115554,0.610419,0.098944,0.0003830773,3.8733e-06,-9.19528e-05,4.008e-06,-9.271e-07,2.54057e-05,0.0083800509,0.0009974198,-8.9798e-06,0.0029468293,3.8452e-05,0.0025948963,1.13558,-1.748984,1.589914,0.137947,0.766961,-0.179735,0.600365
1403715901.03372,0.79739,-3.77414,0.744862,0.763988,-0.111491,0.626522,0.10659,0.0003905978,8.0763e-06,-7.56833e-05,4.1729e-06,-1.5651e-06,1.79202e-05,0.0084015732,0.0011041903,-8.0507e-06,0.0029943925,3.75158e-05,0.0026013925,1.253737,-1.760394,1.599705,0.146631,0.75404,-0.174905,0.6159
1403715901.0837,0.81798,-3.747788,0.754168,0.759592,-0.110025,0.631548,0.109828,0.0003926306,9.5647e-06,-7.03557e-05,4.2448e-06,-1.6978e-06,1.5744e-05,0.008364232,0.0011560632,-4.5301e-06,0.0029790627,2.96992e-05,0.0025983158,1.286168,-1.759851,1.604828,0.149556,0.749788,-0.173266,0.62083
1403715901.13371,0.8459,-3.742073,0.761541,0.755237,-0.109997,0.636744,0.109888,0.0003945256,9.3116e-06,-6.5294e-05,4.2404e-06,-1.5172e-06,1.393e-05,0.0082811414,0.0011678139,-4.5386e-06,0.0029929265,2.98723e-05,0.0026005186,1.31486,-1.75684,1.61047,0.149996,0.745449,-0.173023,0.625996
1403715901.3837,0.911835,-3.680723,0.802945,0.74994,-0.117013,0.642324,0.106382,0.000396607,2.665e-06,-6.04581e-05,4.0833e-06,-3.348e-07,1.23037e-05,0.0081342064,0.0012599123,-5.0832e-06,0.0030257674,3.27476e-05,0.0026122973,1.391757,-1.702514,1.646773,0.146848,0.739737,-0.179749,0.631598
1403715901.4337,0.911269,-3.664264,0.811337,0.755975,-0.120589,0.635139,0.102758,0.000394101,-1.076e-07,-6.8163e-05,4.0788e-06,9.54e-08,1.49063e-05,0.0080744057,0.0012402523,-5.3657e-06,0.0030268688,3.34012e-05,0.0026157345,1.393592,-1.684387,1.65346,0.142681,0.745491,-0.183699,0.624613
1403715901.48369,0.891423,-3.627999,0.787647,0.763091,-0.123895,0.626104,0.101668,0.0003907084,-8.32e-07,-7.68785e-05,3.7964e-06,3.695e-07,1.81538e-05,0.0079816154,0.0012563556,1.2128e-06,0.0029675551,1.81221e-05,0.002583214,1.391113,-1.664598,1.660181,0.140523,0.752326,-0.186656,0.61597
1403715901.5337,0.880742,-3.605904,0.792968,0.768988,-0.125837,0.618614,0.100692,0.0003875647,-1.1961e-06,-8.42262e-05,3.7613e-06,4.843e-07,2.13598e-05,0.0078667613,0.0012101951,1.307e-06,0.0029477179,1.70138e-05,0.0025813173,1.385346,-1.643411,1.667447,0.13899,0.757992,-0.188819,0.608669
1403715901.9837,0.69973,-3.385572,0.860993,0.792523,-0.12797,0.587462,0.102075,0.0003729726,3.4013e-06,-0.000111574,3.7051e-06,-7.62e-07,3.66249e-05,0.0072659879,0.000882636,1.9499e-06,0.0028293756,1.6058e-05,0.0025813704,1.232983,-1.406268,1.734803,0.13814,0.781429,-0.192407,0.577292
1403715902.2337,0.560021,-3.236594,0.88168,0.793041,-0.118866,0.587013,0.111229,0.0003736731,1.32016e-05,-0.0001103519,3.9852e-06,-3.6743e-06,3.58547e-05,0.0068546615,0.0006532232,9.35e-08,0.0027577812,1.41033e-05,0.0025750517,1.101914,-1.247805,1.759665,0.147567,0.782625,-0.183419,0.576264
1403715902.48372,0.399063,-3.059954,0.898426,0.805217,-0.115752,0.570556,0.112663,0.000364146,1.80419e-05,-0.0001235789,4.2493e-06,-5.9345e-06,4.5297e-05,0.0063779361,0.0004316495,4.88e-07,0.0027040434,1.01618e-05,0.0025667612,0.959325,-1.063878,1.776027,0.147756,0.79524,-0.180969,0.559476
1403715902.73374,0.254115,-2.867862,0.909894,0.818668,-0.120287,0.555475,0.082226,0.0003528448,-4.777e-07,-0.0001384918,3.3692e-06,4.06e-07,5.78618e-05,0.0059037642,0.0002163763,3.5909e-06,0.0026779234,6.5874e-06,0.0025647685,0.824859,-0.856885,1.790998,0.116612,0.80801,-0.186247,0.546657
1403715902.78374,0.222921,-2.83429,0.904953,0.822491,-0.115757,0.551619,0.076326,0.0003496108,-1.351e-06,-0.0001418911,3.3338e-06,7.377e-07,6.10912e-05,0.0058207905,0.0001932132,5.6747e-06,0.0026751525,4.8816e-06,0.0025631864,0.800414,-0.815861,1.789562,0.110657,0.812194,-0.181503,0.54328
1403715902.83374,0.194721,-2.796171,0.899806,0.825994,-0.110215,0.548404,0.069567,0.0003467939,-3.038e-06,-0.0001447513,3.3663e-06,1.4523e-06,6.39512e-05,0.0057494857,0.0001549693,6.6241e-06,0.0026736831,3.7582e-06,0.0025629023,0.77733,-0.775505,1.785183,0.103718,0.81611,-0.176082,0.540558
1403715902.88373,0.168451,-2.758603,0.891649,0.829877,-0.102656,0.544678,0.063963,0.0003438118,-2.9071e-06,-0.0001476863,3.3771e-06,1.4206e-06,6.70009e-05,0.0056676742,0.0001209124,7.5963e-06,0.0026736314,2.5544e-06,0.0025625738,0.756007,-0.735727,1.777731,0.09787,0.820555,-0.168694,0.537266
1403715902.93372,0.139741,-2.720507,0.87999,0.832549,-0.094493,0.542685,0.058538,0.0003419983,-2.5782e-06,-0.0001494469,3.3708e-06,1.279e-06,6.88729e-05,0.0055840759,9.19603e-05,6.8198e-06,0.0026732918,2.1741e-06,0.0025615431,0.736281,-0.696799,1.768388,0.092451,0.823913,-0.160536,0.535583
1403715902.98371,0.109403,-2.682123,0.86419,0.834549,-0.083266,0.541711,0.056067,0.0003412342,5.555e-07,-0.0001502104,3.3462e-06,-1.028e-07,6.96664e-05,0.0054953368,6.362e-05,3.8106e-06,0.0026712198,2.5829e-06,0.0025591642,0.718361,-0.658673,1.758992,0.090015,0.826806,-0.149321,0.534785
1403715903.13369,0.056439,-2.582189,0.836469,0.836201,-0.046977,0.544602,0.044374,0.0003426613,7.9748e-06,-0.0001489328,3.5449e-06,-3.373e-06,6.82357e-05,0.0052662841,-7.3228e-06,3.8313e-06,0.0026761816,3.23e-08,0.0025571063,0.675713,-0.547574,1.733476,0.078986,0.831143,-0.113071,0.538683
1403715903.18369,0.043199,-2.548884,0.827298,0.836247,-0.034628,0.54561,0.04245,0.000343044,1.16516e-05,-0.0001483937,3.7504e-06,-4.9537e-06,6.76588e-05,0.0052076478,-2.21657e-05,3.6642e-06,0.0026777643,-9.308e-07,0.0025560677,0.665262,-0.511129,1.726112,0.077309,0.832173,-0.100666,0.539796
1403715903.2337,0.031074,-2.515921,0.818003,0.836931,-0.026355,0.545376,0.037655,0.0003426853,1.20449e-05,-0.0001487703,3.7839e-06,-5.1433e-06,6.80335e-05,0.0051423169,-3.60936e-05,4.2593e-06,0.002681212,-2.3602e-06,0.0025554404,0.656549,-0.474612,1.7188,0.072566,0.833494,-0.092443,0.539887
1403715903.43375,-0.010405,-2.371041,0.792737,0.846484,-0.007444,0.532221,0.012249,0.0003328348,4.5337e-06,-0.0001579727,3.3636e-06,-2.0298e-06,7.83981e-05,0.0048690558,-6.17834e-05,4.9491e-06,0.0026861544,-5.8977e-06,0.0025540133,0.642841,-0.327762,1.695008,0.047071,0.844505,-0.074023,0.528315
1403715903.48376,-0.018956,-2.329787,0.79154,0.847935,-0.001355,0.530066,0.005842,0.0003311994,2.5642e-06,-0.0001593883,3.2884e-06,-1.0863e-06,8.00969e-05,0.0047966985,-7.5745e-05,4.9364e-06,0.0026893948,-6.8616e-06,0.0025536061,0.64637,-0.29084,1.695121,0.040681,0.846482,-0.067906,0.5265
