timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33,gt_p_x,gt_p_y,gt_p_z,gt_q_w,gt_q_x,gt_q_y,gt_q_z
1403715280.01054,0.150685,0.01763,0.165928,0.819646,-0.004089,0.572851,0.002074,0.0003548303,-4.665e-07,-0.0001278421,5.1736e-06,8.92e-08,5.12021e-05,0.0025390266,-3.152e-07,7.5239e-06,0.0025389607,-3.947e-07,0.0025349475,1.014579,2.201695,1.118351,0.064529,-0.818293,-0.050363,-0.568944
1403715280.11064,0.152469,0.015808,0.177304,0.827802,-0.002384,0.560993,0.00496,0.0003469564,2.0763e-06,-0.0001364021,4.9665e-06,-8.91e-07,5.88346e-05,0.0025354576,-6.363e-07,7.3239e-06,0.0025379608,-1.024e-06,0.0025284079,1.017087,2.200373,1.131508,0.060772,-0.826131,-0.053103,-0.55767
1403715280.16143,0.153349,0.014604,0.18553,0.830093,-0.000467,0.557577,0.007336,0.0003445891,4.3374e-06,-0.0001386544,4.952e-06,-1.8264e-06,6.10155e-05,0.0025341335,-9.149e-07,7.4365e-06,0.0025376766,-1.2596e-06,0.0025267719,1.01959,2.199796,1.138943,0.05816,-0.828062,-0.055287,-0.554865
1403715280.31439,0.165389,0.009746,0.213562,0.830277,0.007273,0.557008,0.018142,0.0003445251,1.41476e-05,-0.0001379401,5.3696e-06,-5.7798e-06,6.0446e-05,0.0025323793,-1.5992e-06,9.0684e-06,0.0025378437,-1.7587e-06,0.0025232656,1.032714,2.201036,1.164962,0.047474,-0.826647,-0.063192,-0.557142
1403715280.41413,0.17814,0.012092,0.232928,0.826911,0.009075,0.561775,0.023322,0.0003463908,1.79903e-05,-0.0001354469,5.6186e-06,-7.1671e-06,5.81357e-05,0.0025321818,-1.8635e-06,9.8791e-06,0.0025398085,-1.999e-06,0.0025221234,1.045105,2.206366,1.183491,0.042593,-0.823244,-0.064532,-0.562397
1403715280.71361,0.234584,0.030022,0.280272,0.820347,-0.036938,0.569779,0.031928,0.000353348,3.5954e-06,-0.00012901,4.7427e-06,-1.3911e-06,5.21875e-05,0.0025345841,-3.2631e-06,1.26676e-05,0.0025510758,-2.0417e-06,0.0025215857,1.091561,2.236498,1.232289,0.034737,-0.819561,-0.018035,-0.571655
1403715280.76344,0.2437,0.032244,0.28618,0.819505,-0.047298,0.569885,0.037479,0.0003531979,2.8063e-06,-0.0001291473,4.7212e-06,-1.1017e-06,5.22949e-05,0.0025346736,-3.699e-06,1.2846e-05,0.0025531664,-2.023e-06,0.0025213517,1.099875,2.241805,1.238808,0.029115,-0.819558,-0.007357,-0.572211
1403715280.8634,0.264389,0.03671,0.297821,0.8176,-0.068805,0.569456,0.050171,0.0003536292,1.3974e-06,-0.0001286915,4.7222e-06,-5.824e-07,5.18968e-05,0.0025365537,-4.689e-06,1.37717e-05,0.0025579126,-1.9736e-06,0.0025215842,1.116619,2.25208,1.250248,0.016319,-0.819398,0.014443,-0.572814
1403715280.91335,0.274397,0.037923,0.302918,0.816463,-0.078395,0.569257,0.056475,0.0003537589,1.1822e-06,-0.0001285358,4.7063e-06,-5.068e-07,5.17475e-05,0.0025373311,-5.1501e-06,1.40005e-05,0.002560037,-1.9285e-06,0.0025215759,1.125015,2.257337,1.255514,0.009814,-0.819061,0.024236,-0.573112
1403715280.96327,0.283477,0.039317,0.307815,0.815192,-0.0865,0.569344,0.061859,0.0003541366,9.744e-07,-0.0001280979,4.687e-06,-4.308e-07,5.13543e-05,0.0025381034,-5.5203e-06,1.42046e-05,0.0025623245,-1.8299e-06,0.0025215908,1.133448,2.262836,1.260662,0.004211,-0.818527,0.032543,-0.573531
1403715281.06323,0.303613,0.044941,0.31804,0.813615,-0.099908,0.568326,0.071094,0.000354295,8.62e-07,-0.0001279952,4.7451e-06,-3.837e-07,5.12764e-05,0.0025423343,-6.7657e-06,1.56464e-05,0.0025691307,-1.7721e-06,0.0025224291,1.149619,2.274193,1.270106,0.005234,0.817962,-0.046099,0.573399
1403715281.11329,0.313553,0.048933,0.322743,0.812808,-0.105083,0.568066,0.074841,0.0003544551,8.156e-07,-0.0001278541,4.7726e-06,-3.655e-07,5.11446e-05,0.0025445955,-7.047e-06,1.62462e-05,0.0025728657,-1.6332e-06,0.0025228434,1.157928,2.280093,1.274623,0.009006,0.817529,-0.051417,0.573518
1403715281.16339,0.323924,0.053412,0.327263,0.811942,-0.109112,0.568083,0.078272,0.0003547999,1.1345e-06,-0.0001274928,4.7504e-06,-4.781e-07,5.08086e-05,0.0025465585,-7.5459e-06,1.65318e-05,0.0025764399,-1.4055e-06,0.0025231134,1.166448,2.286238,1.279018,0.012404,0.816896,-0.055575,0.573968
1403715281.21342,0.334162,0.056394,0.33159,0.811276,-0.11304,0.567845,0.081277,0.0003548219,1.3051e-06,-0.0001275176,4.6613e-06,-5.428e-07,5.07545e-05,0.0025478171,-8.2471e-06,1.64263e-05,0.0025793314,-1.1473e-06,0.0025232517,1.175234,2.292366,1.28324,0.015509,0.816559,-0.059548,0.573973
1403715281.36346,0.365477,0.065887,0.342593,0.810215,-0.128755,0.564492,0.09123,0.0003537782,8.473e-07,-0.0001289081,4.6743e-06,-3.719e-07,5.18914e-05,0.0025579611,-1.02881e-05,1.80018e-05,0.0025933209,-6.757e-07,0.0025249565,1.201318,2.309319,1.292983,0.025653,0.816644,-0.075303,0.571634
1403715281.46373,0.373089,0.058916,0.34139,0.807632,-0.141631,0.563403,0.101238,0.0003531547,1.4954e-06,-0.0001297534,3.7511e-06,-6.568e-07,5.22071e-05,0.0025483001,-1.31686e-05,1.41227e-05,0.0025932181,1.0388e-06,0.0025232087,1.218913,2.319452,1.296572,0.035857,0.816156,-0.088554,0.56988
1403715281.51372,0.3822,0.060548,0.340173,0.806315,-0.149605,0.562043,0.107619,0.0003541338,1.6436e-06,-0.0001286663,3.5458e-06,-7.039e-07,5.11181e-05,0.0025449273,-1.1472e-05,1.29391e-05,0.0025907079,1.2582e-06,0.0025225191,1.227798,2.324085,1.297879,0.042114,0.815451,-0.096671,0.569142
1403715281.56355,0.393428,0.062254,0.340203,0.805161,-0.158324,0.559834,0.115047,0.0003538648,2.5712e-06,-0.0001290217,3.3667e-06,-1.0005e-06,5.12267e-05,0.0025412993,-1.08651e-05,1.1874e-05,0.002592898,1.8906e-06,0.0025218764,1.236673,2.328402,1.298496,0.049435,0.814715,-0.105574,0.568026
1403715281.7135,0.425148,0.064893,0.335945,0.798342,-0.190713,0.554103,0.13874,0.0003536193,3.3071e-06,-0.000129471,3.0758e-06,-1.2859e-06,5.13514e-05,0.0025447803,-1.17653e-05,1.19855e-05,0.0026052325,2.8055e-06,0.0025227147,1.263527,2.340964,1.296373,0.073305,0.810373,-0.138556,0.56456
1403715281.81339,0.446673,0.065122,0.331329,0.792837,-0.215286,0.548605,0.155225,0.0003529075,3.4279e-06,-0.0001304181,2.8095e-06,-1.3488e-06,5.19257e-05,0.0025467929,-1.20101e-05,1.21543e-05,0.0026138572,3.2842e-06,0.0025232725,1.281985,2.349293,1.293182,0.090142,0.806771,-0.163572,0.560574
1403715282.31336,0.568868,0.060193,0.281624,0.753413,-0.328185,0.519791,0.23341,0.0003532344,3.8987e-06,-0.0001307113,1.895e-06,-1.6632e-06,5.11797e-05,0.0025670204,-1.55122e-05,1.26057e-05,0.0026742481,5.7609e-06,0.0025274756,1.393086,2.395069,1.249912,0.170795,0.776199,-0.279718,0.538614
1403715282.46337,0.614586,0.058067,0.2635,0.740874,-0.358016,0.507781,0.255127,0.0003522407,5.1965e-06,-0.0001320077,1.7277e-06,-2.1757e-06,5.19385e-05,0.0025727295,-1.49164e-05,1.24871e-05,0.0026993395,6.1452e-06,0.0025280384,1.434606,2.40857,1.232452,0.193524,0.765664,-0.310496,0.529058
1403715282.51324,0.627962,0.063252,0.260259,0.73607,-0.367163,0.504391,0.262644,0.0003521448,5.5995e-06,-0.0001321358,1.6163e-06,-2.3029e-06,5.18232e-05,0.0025724119,-1.4384e-05,1.24275e-05,0.0027076227,5.4764e-06,0.0025271435,1.449837,2.412891,1.226247,0.201045,0.761365,-0.320379,0.52656
1403715282.61327,0.66156,0.062672,0.247804,0.7255,-0.385345,0.498633,0.27663,0.000353319,6.2585e-06,-0.0001308834,1.5133e-06,-2.5154e-06,5.05251e-05,0.002576993,-1.6416e-05,1.21978e-05,0.0027251361,5.6167e-06,0.0025270512,1.482052,2.421714,1.213371,0.215582,0.75198,-0.339516,0.522286
1403715282.66323,0.680072,0.062583,0.241716,0.719584,-0.394351,0.496622,0.282937,0.0003541097,5.6328e-06,-0.0001300492,1.4089e-06,-2.2548e-06,4.96714e-05,0.002578807,-1.70378e-05,1.22091e-05,0.0027359114,5.4989e-06,0.0025266117,1.498982,2.426246,1.206802,0.222046,0.746605,-0.349014,0.521027
1403715282.86318,0.74625,0.058301,0.212874,0.695095,-0.430861,0.488419,0.304382,0.0003566346,8.096e-07,-0.0001274138,1.3151e-06,-4.652e-07,4.73261e-05,0.0025916357,-1.99426e-05,1.1183e-05,0.0027827674,6.583e-06,0.0025288057,1.569314,2.445082,1.176923,0.243986,0.724746,-0.387951,0.514501
1403715282.96295,0.789582,0.059226,0.198349,0.683224,-0.448076,0.482285,0.315964,0.0003580458,5e-09,-0.0001258348,1.0674e-06,-1.433e-07,4.57268e-05,0.0025936986,-2.05239e-05,1.12577e-05,0.0028032852,6.4467e-06,0.0025281579,1.604964,2.454489,1.161182,0.256674,0.713687,-0.405658,0.510112
1403715283.11286,0.844079,0.057737,0.17559,0.663128,-0.474552,0.474812,0.331083,0.0003590914,-4.4581e-06,-0.0001246508,1.0242e-06,1.4362e-06,4.45926e-05,0.0026006572,-2.26872e-05,1.10677e-05,0.0028468259,6.2586e-06,0.0025281807,1.658695,2.469142,1.138022,0.272401,0.695209,-0.433911,0.504189
1403715283.16282,0.861397,0.058542,0.168767,0.655901,-0.483579,0.472896,0.335134,0.0003592749,-6.8515e-06,-0.000124339,1.0571e-06,2.2831e-06,4.42728e-05,0.0026014075,-2.20093e-05,1.16302e-05,0.0028603305,5.2848e-06,0.002527203,1.676212,2.474171,1.130576,0.276535,0.688558,-0.443483,0.502734
1403715283.21279,0.879007,0.058023,0.161468,0.648652,-0.492238,0.470868,0.339465,0.0003597427,-8.8761e-06,-0.0001236684,1.118e-06,2.9755e-06,4.37038e-05,0.0026031286,-2.25462e-05,1.16766e-05,0.0028728626,4.901e-06,0.0025268606,1.693188,2.479366,1.123342,0.281042,0.68186,-0.452741,0.50111
1403715283.56245,0.983761,0.061657,0.116545,0.611824,-0.543477,0.440411,0.369247,0.0003569305,-1.00716e-05,-0.0001275533,1.0393e-06,3.5412e-06,4.66277e-05,0.002619837,-3.04509e-05,9.8915e-06,0.0029528808,5.7996e-06,0.0025297119,1.794595,2.515131,1.077899,0.313344,0.648737,-0.506272,0.473969
1403715283.6124,0.994961,0.062642,0.112305,0.608901,-0.549371,0.434208,0.372686,0.0003549249,-8.9087e-06,-0.0001300834,9.524e-07,3.2133e-06,4.86963e-05,0.0026204371,-2.95901e-05,9.898e-06,0.0029708177,5.859e-06,0.0025297582,1.806539,2.519999,1.072447,0.317367,0.646247,-0.512243,0.468243
1403715283.76258,1.035001,0.062101,0.097383,0.601666,-0.56079,0.423164,0.380059,0.0003531355,-6.3276e-06,-0.0001324494,7.899e-07,2.3481e-06,5.06415e-05,0.0026230919,-3.18958e-05,9.8532e-06,0.00299854,6.1331e-06,0.0025297062,1.842617,2.531616,1.056995,0.326008,0.63994,-0.523411,0.458516
1403715283.86268,1.062362,0.065204,0.089324,0.596922,-0.56396,0.421974,0.38415,0.0003541724,-6.6677e-06,-0.0001313422,7.83e-07,2.4575e-06,4.96407e-05,0.0026238421,-3.11861e-05,9.7251e-06,0.0030224946,6.3766e-06,0.0025298283,1.8672,2.537058,1.047396,0.330417,0.635166,-0.526824,0.458089
1403715284.06269,1.111335,0.063482,0.071205,0.594194,-0.568134,0.420424,0.383928,0.0003533851,-8.2329e-06,-0.0001324149,8.482e-07,3.085e-06,5.05426e-05,0.0026286915,-3.38971e-05,8.6898e-06,0.0030693534,8.0411e-06,0.0025319654,1.916597,2.543316,1.025457,0.330541,0.632211,-0.53085,0.457439
1403715284.16287,1.144659,0.056514,0.055385,0.595358,-0.570655,0.420011,0.378805,0.0003509263,-1.06393e-05,-0.0001350638,9.631e-07,4.112e-06,5.28863e-05,0.0026226884,-3.26833e-05,1.03421e-05,0.0030862541,6.6605e-06,0.0025301289,1.941407,2.544469,1.013904,0.325865,0.633154,-0.532961,0.457036
1403715284.31287,1.180794,0.040688,0.039466,0.593872,-0.574904,0.426287,0.367533,0.0003482257,-2.02361e-05,-0.0001370303,1.8209e-06,7.9992e-06,5.48236e-05,0.0026217918,-2.64439e-05,1.11472e-05,0.003122207,5.6301e-06,0.0025298448,1.975721,2.541635,0.998445,0.314346,0.631355,-0.536915,0.462927
1403715284.41293,1.200074,0.0264,0.031139,0.594808,-0.572821,0.428618,0.366559,0.0003489941,-2.07516e-05,-0.0001361864,1.8803e-06,8.1383e-06,5.40415e-05,0.0026209221,-1.78068e-05,1.14027e-05,0.0031399028,4.917e-06,0.0025294984,1.994818,2.534846,0.990791,0.313473,0.631774,-0.534573,0.465649
1403715284.4629,1.207561,0.018255,0.027215,0.596653,-0.570037,0.42816,0.368433,0.0003498344,-1.83566e-05,-0.0001356231,1.6071e-06,7.1559e-06,5.34732e-05,0.0026205067,-1.24231e-05,1.12739e-05,0.0031478269,4.6339e-06,0.0025291333,2.003068,2.529949,0.987562,0.315539,0.633338,-0.531587,0.465546
1403715284.56296,1.219325,0.002159,0.02116,0.601119,-0.562748,0.426563,0.374186,0.0003521123,-1.16013e-05,-0.0001338695,1.0226e-06,4.4488e-06,5.1783e-05,0.0026189898,-2.7838e-06,1.08986e-05,0.0031569268,4.1814e-06,0.002528323,2.017981,2.517457,0.982051,0.32175,0.637076,-0.523837,0.46498
1403715284.61301,1.223715,-0.005993,0.018268,0.602885,-0.559043,0.4266,0.376845,0.0003534351,-8.7166e-06,-0.0001325896,8.532e-07,3.3073e-06,5.06208e-05,0.0026184046,2.1578e-06,1.04139e-05,0.0031612479,4.2952e-06,0.0025280692,2.025094,2.51038,0.97957,0.324604,0.63843,-0.51996,0.46549
1403715284.91301,1.252899,-0.061186,0.003593,0.599245,-0.554057,0.427007,0.389347,0.0003592653,-2.7701e-06,-0.0001261742,6.794e-07,1.0235e-06,4.51954e-05,0.0026219028,2.80982e-05,9.3742e-06,0.0031874644,3.8001e-06,0.002528104,2.065657,2.467439,0.96626,0.338064,0.633954,-0.514836,0.467717
1403715285.0135,1.260725,-0.075115,-0.005322,0.584052,-0.562191,0.430008,0.397388,0.0003633889,-7.6003e-06,-0.0001203467,7.199e-07,2.5601e-06,4.06588e-05,0.0026168108,3.91253e-05,8.3371e-06,0.0031873404,2.784e-06,0.0025253648,2.077486,2.455654,0.963691,0.346183,0.619306,-0.524487,0.470674
1403715285.06351,1.2649,-0.083218,-0.005873,0.575279,-0.567819,0.430038,0.402123,0.0003653459,-1.01849e-05,-0.0001174677,8.435e-07,3.3193e-06,3.85617e-05,0.002616924,4.10928e-05,7.9614e-06,0.0031895616,2.5442e-06,0.0025251805,2.082957,2.450594,0.963052,0.350915,0.61105,-0.530698,0.470998
1403715285.11353,1.266957,-0.091004,-0.006599,0.567598,-0.573754,0.426945,0.407869,0.0003662713,-1.06269e-05,-0.0001160817,8.625e-07,3.4125e-06,3.75733e-05,0.0026166087,4.43382e-05,7.5878e-06,0.0031917337,2.2687e-06,0.002524926,2.0877,2.446213,0.962986,0.357072,0.603779,-0.537253,0.468308
1403715285.41339,1.282572,-0.108188,0.017515,0.53757,-0.620152,0.398392,0.409528,0.0003539507,-2.05454e-05,-0.0001309127,1.755e-06,7.6484e-06,4.92599e-05,0.0026138109,5.24436e-05,8.0156e-06,0.003206362,1.0133e-06,0.002525758,2.107605,2.441071,0.986542,0.361176,0.577908,-0.584927,0.439813
1403715285.51349,1.281811,-0.109463,0.048466,0.534268,-0.628533,0.392258,0.406987,0.0003497816,-2.22086e-05,-0.0001353501,1.971e-06,8.6447e-06,5.32225e-05,0.0026100093,5.34011e-05,8.5242e-06,0.00320874,7.319e-07,0.0025257564,2.109435,2.440202,1.018406,0.35923,0.575358,-0.593213,0.433607
1403715285.76339,1.258429,-0.121461,0.145181,0.526481,-0.636672,0.389204,0.407415,0.0003481717,-2.50916e-05,-0.0001365412,2.3691e-06,9.8967e-06,5.43892e-05,0.0026040249,5.76499e-05,1.06099e-05,0.0031918478,5.441e-07,0.0025259207,2.097072,2.425532,1.117333,0.360398,0.568526,-0.601144,0.430717
1403715285.81333,1.248064,-0.12462,0.163529,0.525847,-0.63661,0.388284,0.409205,0.0003486726,-2.41954e-05,-0.0001360042,2.2348e-06,9.4929e-06,5.3882e-05,0.002600744,5.65578e-05,1.09731e-05,0.0031753559,7.105e-07,0.0025257477,2.091118,2.420258,1.136357,0.362379,0.568012,-0.600891,0.430086
1403715285.91327,1.228347,-0.133388,0.197785,0.529259,-0.633465,0.381749,0.415781,0.0003497162,-1.65384e-05,-0.0001358909,1.3371e-06,6.4769e-06,5.363e-05,0.002598037,6.00381e-05,1.14804e-05,0.0031540014,1.0563e-06,0.0025258882,2.076432,2.407632,1.172256,0.369879,0.571373,-0.597229,0.424313
1403715285.96324,1.218408,-0.13836,0.214029,0.531828,-0.632321,0.377541,0.41808,0.0003492174,-1.25102e-05,-0.0001367168,1.0002e-06,4.9444e-06,5.43462e-05,0.0025965715,6.15858e-05,1.16558e-05,0.0031408234,1.3717e-06,0.0025258052,2.068144,2.400398,1.189367,0.37271,0.574017,-0.595684,0.42042
1403715286.21321,1.165758,-0.172933,0.282836,0.534647,-0.632139,0.371058,0.420558,0.0003478457,-7.4215e-06,-0.0001385207,7.277e-07,3.0051e-06,5.60073e-05,0.0025960379,7.56231e-05,1.29664e-05,0.0030930479,1.6338e-06,0.0025271257,2.028397,2.355139,1.262287,0.376659,0.576999,-0.594615,0.414286
1403715286.26319,1.155285,-0.181022,0.294586,0.53397,-0.633261,0.371593,0.419255,0.0003472612,-8.7409e-06,-0.0001388778,7.866e-07,3.5447e-06,5.63818e-05,0.0025947945,7.79509e-05,1.29596e-05,0.0030801661,1.7183e-06,0.0025270246,2.020974,2.344213,1.274661,0.37541,0.57647,-0.595565,0.414793
1403715286.31317,1.145127,-0.19001,0.306233,0.534188,-0.632999,0.371028,0.419873,0.000347252,-8.1032e-06,-0.000138782,7.549e-07,3.2858e-06,5.63032e-05,0.0025942436,8.11363e-05,1.30228e-05,0.0030697647,1.7107e-06,0.0025270309,2.013491,2.332426,1.2869,0.376172,0.576771,-0.59511,0.414336
1403715286.56313,1.095332,-0.24384,0.357582,0.535553,-0.628477,0.368528,0.427068,0.0003497668,-2.3876e-06,-0.0001361749,5.963e-07,9.734e-07,5.38635e-05,0.0025963213,0.0001023768,1.33755e-05,0.0030214653,1.3761e-06,0.0025281434,1.978885,2.264417,1.339439,0.384619,0.577401,-0.590516,0.412271
1403715286.61312,1.085555,-0.256218,0.367987,0.533577,-0.628637,0.369074,0.42883,0.0003508578,-2.6071e-06,-0.0001348625,5.975e-07,1.044e-06,5.26812e-05,0.0025971292,0.0001056273,1.3229e-05,0.0030158071,1.3117e-06,0.0025280756,1.972623,2.249199,1.348754,0.386501,0.575407,-0.590827,0.412854
1403715287.46311,0.967757,-0.479062,0.490325,0.487486,-0.653698,0.350281,0.460803,0.0003596233,-3.7402e-06,-0.0001251185,7.205e-07,1.3595e-06,4.44784e-05,0.0026629936,0.0001758877,1.5889e-05,0.0029299444,-6.892e-07,0.0025405076,1.92852,1.977234,1.462973,0.422046,0.53074,-0.619014,0.396249
1403715287.56306,0.970499,-0.519578,0.502432,0.479326,-0.660235,0.352014,0.458718,0.0003590112,-1.02106e-05,-0.0001252988,9.656e-07,3.6177e-06,4.46626e-05,0.0026731345,0.0001874094,1.65056e-05,0.0029288339,-8.108e-07,0.0025388967,1.932932,1.945422,1.476093,0.419537,0.523083,-0.625655,0.398661
1403715287.86307,0.940858,-0.5852,0.55593,0.436749,-0.689689,0.333143,0.4718,0.0003579386,-1.82578e-05,-0.0001258485,1.6274e-06,6.4751e-06,4.52236e-05,0.0027087297,0.0002110752,1.7302e-05,0.0029227171,-1.822e-07,0.0025439936,1.927079,1.866005,1.524983,0.43413,0.482819,-0.658383,0.380726
1403715287.91299,0.931944,-0.619609,0.557841,0.428403,-0.693973,0.325415,0.478516,0.0003587922,-1.65013e-05,-0.0001246385,1.4255e-06,5.7716e-06,4.42459e-05,0.0027129056,0.0002125437,1.77239e-05,0.0029076983,-3.1937e-06,0.0025394375,1.922043,1.854427,1.53488,0.441466,0.474527,-0.663225,0.374257
1403715287.96299,0.921165,-0.630681,0.565694,0.419291,-0.698317,0.317674,0.485418,0.0003595323,-1.41647e-05,-0.0001239207,1.2226e-06,4.9154e-06,4.36591e-05,0.0027297251,0.0002226454,1.76272e-05,0.0029013218,-3.5819e-06,0.0025394361,1.916264,1.843697,1.544867,0.448972,0.465801,-0.668345,0.367114
1403715288.06299,0.901869,-0.647175,0.58251,0.398985,-0.707794,0.30314,0.497941,0.0003613751,-1.23549e-05,-0.0001217723,1.0938e-06,4.1874e-06,4.19888e-05,0.002739784,0.0002236322,1.81427e-05,0.0028888869,-4.1114e-06,0.0025407619,1.903632,1.82433,1.564303,0.462579,0.446376,-0.679571,0.353491
1403715288.113,0.890892,-0.656597,0.589052,0.389471,-0.712556,0.297194,0.502247,0.0003617367,-1.25732e-05,-0.0001212475,1.1058e-06,4.2329e-06,4.15866e-05,0.0027436932,0.0002237273,1.80735e-05,0.0028821662,-4.1457e-06,0.002540921,1.897269,1.815468,1.573514,0.467352,0.437246,-0.685094,0.347919
1403715288.46303,0.835265,-0.696736,0.571316,0.358345,-0.731113,0.271484,0.513186,0.0003601306,-1.14743e-05,-0.000123695,1.0632e-06,3.9505e-06,4.34645e-05,0.0027659907,0.0002202884,1.76789e-05,0.0028487242,-3.5556e-06,0.0025451535,1.854486,1.76779,1.567278,0.480451,0.407407,-0.7061,0.323432
1403715288.51303,0.829452,-0.703634,0.570127,0.356731,-0.731635,0.270902,0.513872,0.0003603046,-1.162e-05,-0.0001234569,1.0717e-06,3.9889e-06,4.32733e-05,0.0027703189,0.0002231141,1.66806e-05,0.0028464156,-2.6326e-06,0.0025443584,1.848232,1.762819,1.563077,0.481231,0.405768,-0.706684,0.323059
1403715288.61304,0.815468,-0.711622,0.572405,0.354312,-0.733187,0.272108,0.512696,0.0003598839,-1.38153e-05,-0.0001238092,1.2319e-06,4.7622e-06,4.35653e-05,0.0027744257,0.0002225404,1.59728e-05,0.0028384651,-1.8494e-06,0.0025445717,1.835264,1.755066,1.563779,0.480091,0.403383,-0.708256,0.324296
1403715288.66306,0.807255,-0.714838,0.580047,0.353859,-0.733968,0.272505,0.511679,0.0003593782,-1.46126e-05,-0.0001243609,1.2958e-06,5.0662e-06,4.40033e-05,0.0027764714,0.0002226622,1.55309e-05,0.0028338364,-1.503e-06,0.0025443106,1.827832,1.751549,1.569436,0.479128,0.402967,-0.708985,0.324645
1403715288.76308,0.788961,-0.717597,0.597461,0.356479,-0.733142,0.270206,0.512263,0.0003592462,-1.19648e-05,-0.0001248484,1.1035e-06,4.1666e-06,4.43582e-05,0.0027782178,0.0002197624,1.53605e-05,0.0028227187,-9.368e-07,0.0025448345,1.811982,1.746032,1.586722,0.480033,0.405427,-0.707909,0.322588
1403715288.8131,0.778953,-0.715632,0.607065,0.357922,-0.732835,0.26879,0.512442,0.0003589622,-1.04444e-05,-0.0001253086,1.0049e-06,3.6525e-06,4.47084e-05,0.0027763133,0.0002177784,1.54968e-05,0.0028121273,-1.575e-06,0.0025433469,1.803667,1.74408,1.594542,0.480371,0.406972,-0.707424,0.3212
