timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33,gt_p_x,gt_p_y,gt_p_z,gt_q_w,gt_q_x,gt_q_y,gt_q_z
1403636625.66441,-0.069934,-0.090135,0.100588,0.831151,0.005572,0.555945,0.0091,0.0003524381,6.8108e-06,-0.0001417978,5.3248e-06,-2.8513e-06,6.31063e-05,0.0025198162,-7.38e-07,-1.202e-07,0.002521723,3.049e-07,0.0025083213,4.661629,-1.613464,0.662505,0.553536,-0.074776,-0.827799,-0.052494
1403636625.7146,-0.062079,-0.087332,0.108407,0.829318,0.004793,0.558682,0.009077,0.0003527856,6.7724e-06,-0.0001392444,5.3741e-06,-2.716e-06,6.10421e-05,0.0025199407,4.419e-07,1.614e-07,0.0025221106,1.472e-07,0.0025084612,4.655261,-1.61383,0.669651,0.556309,-0.074322,-0.826028,-0.051733
1403636625.86491,-0.044728,-0.087418,0.151478,0.818719,0.003138,0.574141,0.007099,0.0003577509,6.0793e-06,-0.0001286098,5.0491e-06,-2.3446e-06,5.2036e-05,0.00251778,2.057e-07,4.021e-07,0.0025202193,4.291e-07,0.0025080862,4.631387,-1.615996,0.715045,0.57021,-0.073135,-0.816654,-0.050951
1403636625.91476,-0.037205,-0.088313,0.173454,0.816314,0.002284,0.577578,0.005467,0.0003600377,4.3575e-06,-0.0001246594,4.9167e-06,-1.6802e-06,4.8795e-05,0.002517612,-8.227e-07,5.309e-07,0.0025192681,7.694e-07,0.0025080391,4.622801,-1.617358,0.737144,0.573406,-0.073413,-0.814444,-0.049977
1403636626.21437,0.018693,-0.069275,0.307266,-0.810913,0.008594,-0.584973,0.012394,0.0003638251,-1.1924e-05,-0.000118499,5.3881e-06,3.8347e-06,4.43e-05,0.0025243717,-3.331e-07,8.033e-07,0.0025253564,1.9133e-06,0.0025085676,4.578643,-1.626181,0.873689,0.582521,-0.083457,-0.807861,-0.032639
1403636626.31433,0.034067,-0.068021,0.336597,-0.810558,0.01043,-0.585354,0.015747,0.0003640132,-1.43931e-05,-0.0001178885,5.6618e-06,4.6253e-06,4.40295e-05,0.0025290202,-1.0633e-06,9.5e-07,0.0025312581,2.6037e-06,0.0025093191,4.567656,-1.625353,0.903971,0.583269,-0.085242,-0.807259,-0.02938
1403636626.56426,0.063994,-0.080296,0.360391,-0.805663,0.001772,-0.592336,0.006464,0.0003683489,-4.6179e-06,-0.0001124127,5.2994e-06,1.3188e-06,4.02989e-05,0.0025470106,-3.6428e-06,1.1451e-06,0.0025488659,4.6074e-06,0.0025127005,4.549683,-1.609682,0.929721,0.589434,-0.076159,-0.803247,-0.039543
1403636626.61426,0.068005,-0.085901,0.361425,-0.803701,-0.000913,-0.595019,0.004132,0.0003700407,-1.9122e-06,-0.0001100787,5.2674e-06,4.26e-07,3.86798e-05,0.0025519817,-5.1196e-06,1.2885e-06,0.0025510607,4.7407e-06,0.0025135928,4.548298,-1.604952,0.931148,0.591897,-0.073194,-0.80157,-0.042273
1403636626.71421,0.071539,-0.096338,0.360518,-0.802419,-0.004693,-0.59674,0.001867,0.0003711143,1.2397e-06,-0.0001087519,5.3031e-06,-5.35e-07,3.77759e-05,0.0025621907,-6.3479e-06,2.0496e-06,0.0025572962,5.0385e-06,0.0025156526,4.548995,-1.59547,0.930224,0.593375,-0.069188,-0.800687,-0.044937
1403636626.86402,0.069875,-0.11657,0.350803,-0.807698,-0.007089,-0.589543,0.003535,0.0003672993,1.5219e-06,-0.0001147716,5.4114e-06,-6.814e-07,4.17944e-05,0.0025851711,-1.03798e-05,4.1228e-06,0.0025655346,4.4264e-06,0.0025191166,4.557896,-1.582633,0.919264,0.58617,-0.066959,-0.806259,-0.043222
1403636626.91396,0.066129,-0.126179,0.346248,-0.810027,-0.00754,-0.58633,0.004009,0.0003654799,1.316e-06,-0.0001173647,5.399e-06,-6.358e-07,4.35352e-05,0.0025923616,-1.10035e-05,5.9463e-06,0.0025623356,2.9703e-06,0.0025197902,4.562374,-1.578693,0.913799,0.58277,-0.066553,-0.808777,-0.042797
1403636626.96388,0.061543,-0.134736,0.34148,-0.812712,-0.007983,-0.582599,0.003743,0.0003632836,1.5837e-06,-0.0001203663,5.4004e-06,-7.41e-07,4.56869e-05,0.0026001726,-1.16486e-05,7.8856e-06,0.0025605994,1.7391e-06,0.002520593,4.567393,-1.574855,0.907504,0.578836,-0.06619,-0.811616,-0.042993
1403636627.01381,0.056655,-0.143139,0.336242,-0.815144,-0.008267,-0.579186,0.003872,0.000361249,1.5946e-06,-0.0001230488,5.4e-06,-7.547e-07,4.76968e-05,0.0026082743,-1.21615e-05,1.01076e-05,0.0025594569,4.936e-07,0.0025214154,4.572777,-1.571179,0.900558,0.575255,-0.066015,-0.814183,-0.042787
1403636627.06377,0.051552,-0.150825,0.331754,-0.817368,-0.008201,-0.576046,0.003733,0.0003593408,1.5905e-06,-0.0001254833,5.4065e-06,-7.657e-07,4.95951e-05,0.002617141,-1.30639e-05,1.23393e-05,0.0025591963,-5.02e-07,0.002522399,4.578145,-1.567568,0.894143,0.57195,-0.066143,-0.816497,-0.042822
1403636627.11375,0.039097,-0.161927,0.32607,-0.819896,-0.008542,-0.572432,0.004335,0.000356345,1.4049e-06,-0.0001285182,5.2629e-06,-7.027e-07,5.196e-05,0.0026084671,-9.0648e-06,1.1596e-05,0.0025433516,-1.8727e-06,0.0025194871,4.583552,-1.564115,0.889209,0.567943,-0.066124,-0.819315,-0.042332
1403636627.26339,0.030507,-0.177926,0.333092,-0.815258,-0.008875,-0.579014,0.00438,0.0003606699,1.321e-06,-0.0001233359,5.3273e-06,-6.357e-07,4.77109e-05,0.0026395577,-1.21797e-05,1.62365e-05,0.0025483279,-3.1251e-06,0.002521448,4.597004,-1.554127,0.89516,0.574452,-0.065201,-0.814809,-0.042911
1403636627.36296,0.005536,-0.171628,0.336988,-0.81225,-0.007524,-0.583241,0.004778,0.0003626688,-2.19e-07,-0.0001204129,5.009e-06,-1.34e-08,4.53012e-05,0.0026020509,6.847e-07,7.0915e-06,0.0025396477,8.364e-07,0.002518265,4.605311,-1.547851,0.911724,0.578524,-0.065819,-0.811958,-0.041272
1403636627.51287,-0.027963,-0.178214,0.370938,-0.811388,-0.002894,-0.584472,0.005864,0.000362603,-2.4402e-06,-0.0001199037,4.6435e-06,7.689e-07,4.48748e-05,0.0025580547,4.869e-06,-4.0376e-06,0.0025337801,3.7121e-06,0.0025165131,4.619269,-1.537765,0.950098,0.578993,-0.070182,-0.811337,-0.039678
1403636627.56279,-0.031036,-0.181607,0.3816,-0.811919,0.000878,-0.583752,0.004373,0.0003625932,-2.9036e-06,-0.0001198269,4.6547e-06,9.096e-07,4.47919e-05,0.0025579821,2.2355e-06,-3.7501e-06,0.0025330785,3.539e-06,0.0025169043,4.624157,-1.53346,0.960063,0.57813,-0.073786,-0.811571,-0.040912
1403636627.8626,-0.060411,-0.218794,0.368157,0.826507,-0.025974,0.562102,0.015902,0.0003494349,-1.2632e-06,-0.0001358902,4.7644e-06,4.233e-07,5.82744e-05,0.0025830017,6.73e-07,-4.353e-06,0.0025421756,3.7505e-06,0.0025210479,4.658332,-1.502789,0.947169,0.554476,-0.09968,-0.824101,-0.059011
1403636627.96277,-0.067674,-0.230044,0.360099,0.830527,-0.033265,0.555476,0.023753,0.0003452194,8.952e-07,-0.0001403331,4.7846e-06,-4.52e-07,6.25244e-05,0.0025863092,5.12e-08,-4.6674e-06,0.0025427627,3.2748e-06,0.002522074,4.664632,-1.490629,0.938265,0.547135,-0.107231,-0.827512,-0.066116
1403636628.11327,-0.058882,-0.246965,0.367329,0.826019,-0.041069,0.561261,0.031513,0.0003494911,2.1373e-06,-0.0001360128,4.8229e-06,-9.364e-07,5.8326e-05,0.0025961273,6.785e-07,-5.2086e-06,0.0025447423,2.9002e-06,0.0025236909,4.660033,-1.470612,0.945151,0.55244,-0.114498,-0.822325,-0.074065
1403636628.16342,-0.04734,-0.249926,0.376523,0.820849,-0.043739,0.56855,0.032311,0.0003542622,1.2158e-06,-0.0001306619,4.7291e-06,-5.657e-07,5.34737e-05,0.0025890403,-1.2465e-06,-6.8041e-06,0.0025422389,2.4877e-06,0.0025233611,4.655813,-1.463883,0.953339,0.559869,-0.116538,-0.816881,-0.07535
1403636628.21348,-0.035047,-0.251841,0.386128,0.816023,-0.046403,0.575241,0.032411,0.0003583438,-3.229e-07,-0.0001256716,4.6471e-06,-2.16e-08,4.92574e-05,0.0025838923,-2.6947e-06,-7.7569e-06,0.0025386459,2.1148e-06,0.0025230812,4.651034,-1.457093,0.962984,0.566866,-0.118511,-0.811716,-0.075758
1403636628.26353,-0.026795,-0.25796,0.396254,0.812261,-0.049657,0.580371,0.030602,0.000361223,-2.9995e-06,-0.0001220316,4.6734e-06,8.918e-07,4.63522e-05,0.0025848937,-1.3351e-06,-8.0908e-06,0.0025383919,2.3264e-06,0.0025231433,4.646108,-1.450403,0.973806,0.572162,-0.12139,-0.807683,-0.074468
1403636628.31354,-0.019234,-0.264128,0.407931,0.809611,-0.052895,0.583929,0.027559,0.0003631766,-6.4935e-06,-0.0001193563,4.7654e-06,2.0292e-06,4.43122e-05,0.0025872962,-5.198e-07,-8.46e-06,0.0025386095,2.4534e-06,0.002523323,4.641685,-1.44367,0.985606,0.576033,-0.124309,-0.804721,-0.071822
1403636628.41389,-0.010283,-0.275625,0.430835,0.808103,-0.056721,0.585804,0.024202,0.0003636622,-1.05034e-05,-0.0001178661,4.8043e-06,3.2769e-06,4.32433e-05,0.0025829193,2.1745e-06,-1.23455e-05,0.0025317492,1.078e-07,0.0025222277,4.63401,-1.428778,1.009737,0.578306,-0.127673,-0.802849,-0.068518
1403636628.51377,-0.006855,-0.28018,0.448966,0.808263,-0.058931,0.585446,0.022159,0.0003627758,-1.27202e-05,-0.0001180725,4.8072e-06,3.9504e-06,4.34246e-05,0.0025693867,-2.7211e-06,-1.24666e-05,0.0025217393,1.8942e-06,0.0025218571,4.628438,-1.411968,1.029395,0.578339,-0.128857,-0.802856,-0.065897
1403636628.61354,0.000986,-0.293639,0.462052,0.809352,-0.060025,0.583938,0.019041,0.0003617733,-1.47457e-05,-0.0001188878,4.7803e-06,4.6122e-06,4.39887e-05,0.002568758,-4.1703e-06,-1.2136e-05,0.0025193138,2.6104e-06,0.0025212972,4.625161,-1.392975,1.042545,0.577716,-0.129327,-0.803477,-0.062795
1403636628.66348,0.003441,-0.30502,0.466851,0.809562,-0.059541,0.583722,0.018256,0.0003612956,-1.51513e-05,-0.0001194256,4.7711e-06,4.7765e-06,4.43597e-05,0.0025695593,-3.9073e-06,-1.20108e-05,0.0025192875,2.5731e-06,0.0025214565,4.624267,-1.382264,1.046828,0.577742,-0.128896,-0.80357,-0.06225
1403636628.86338,0.004142,-0.360619,0.471613,0.81597,-0.061092,0.573904,0.033087,0.0003564396,-6.1695e-06,-0.0001264393,4.2477e-06,1.9042e-06,4.97487e-05,0.0025859162,-3.9865e-06,-1.23757e-05,0.0025203974,2.6973e-06,0.0025232065,4.624215,-1.329192,1.047089,0.56696,-0.131164,-0.80961,-0.076725
1403636628.91336,0.00637,-0.376415,0.472685,0.818516,-0.063088,0.569838,0.036549,0.0003539809,-4.6389e-06,-0.0001294023,4.1714e-06,1.4159e-06,5.2176e-05,0.002590505,-4.5839e-06,-1.22442e-05,0.0025205946,2.7687e-06,0.0025233115,4.623054,-1.314262,1.046424,0.562804,-0.133484,-0.811804,-0.080063
1403636629.01336,0.00595,-0.406574,0.480146,0.822036,-0.066894,0.56398,0.041331,0.0003504267,-2.9015e-06,-0.0001335298,4.1224e-06,8.227e-07,5.57586e-05,0.0026013886,-5.0559e-06,-1.25242e-05,0.0025215101,2.8693e-06,0.0025242279,4.623202,-1.285373,1.051595,0.556618,-0.137597,-0.814921,-0.084547
1403636629.5133,0.003921,-0.572009,0.534043,0.809171,-0.111915,0.573976,0.057165,0.0003574138,-1.29234e-05,-0.0001252422,4.5875e-06,4.2865e-06,4.84964e-05,0.0026803982,-9.5625e-06,-1.63844e-05,0.0025299502,4.5415e-06,0.0025321936,4.598642,-1.125232,1.084953,0.565098,-0.180902,-0.798381,-0.102618
1403636629.56331,0.004463,-0.591071,0.531506,0.808492,-0.11916,0.573245,0.059436,0.0003567848,-1.53525e-05,-0.0001257947,4.8014e-06,5.181e-06,4.8971e-05,0.0026952679,-9.0618e-06,-1.70455e-05,0.0025313795,4.7324e-06,0.0025334758,4.594898,-1.106702,1.08024,0.564123,-0.188047,-0.797127,-0.104891
1403636629.66333,0.006218,-0.634128,0.521708,0.811278,-0.133367,0.564938,0.069895,0.0003526519,-1.38006e-05,-0.0001309299,4.6494e-06,4.894e-06,5.32005e-05,0.0027211872,-9.6695e-06,-1.85234e-05,0.0025330491,5.0167e-06,0.0025346432,4.588619,-1.066707,1.065209,0.555063,-0.202314,-0.798569,-0.115227
1403636630.01334,0.01723,-0.80184,0.457742,0.810623,-0.18869,0.542304,0.114858,0.0003433813,-7.1055e-06,-0.0001416448,4.3481e-06,2.6741e-06,6.30819e-05,0.0028559508,-9.5417e-06,-2.7253e-05,0.0025480857,6.6798e-06,0.0025462513,4.553997,-0.899783,0.989345,0.528841,-0.25711,-0.793183,-0.158382
1403636630.16332,0.02898,-0.878363,0.447738,0.800197,-0.199831,0.55108,0.126743,0.000350833,-6.6395e-06,-0.0001340485,4.3198e-06,2.2594e-06,5.57128e-05,0.0029304146,-6.5835e-06,-3.30092e-05,0.0025573885,7.963e-06,0.0025516031,4.527458,-0.820523,0.977612,0.536674,-0.267238,-0.781836,-0.171181
1403636630.21332,0.035341,-0.904268,0.448664,0.795746,-0.201719,0.555923,0.130566,0.0003544726,-6.3568e-06,-0.0001299936,4.2838e-06,2.0399e-06,5.21e-05,0.0029578137,-5.0502e-06,-3.52287e-05,0.0025607672,8.4359e-06,0.0025536138,4.51717,-0.792974,0.977803,0.541282,-0.26872,-0.777179,-0.175499
1403636630.26333,0.04257,-0.930831,0.451636,0.791765,-0.203439,0.560377,0.133034,0.0003575612,-6.6598e-06,-0.0001263512,4.2694e-06,2.0517e-06,4.90153e-05,0.002986577,-3.1004e-06,-3.76229e-05,0.0025644667,8.9799e-06,0.0025556576,4.506523,-0.765078,0.979983,0.545612,-0.270058,-0.772993,-0.178495
1403636630.31333,0.049601,-0.957454,0.455898,0.789418,-0.204415,0.562841,0.135072,0.0003593534,-6.4866e-06,-0.0001241943,4.2362e-06,1.9271e-06,4.72394e-05,0.0030167314,-7.349e-07,-4.00005e-05,0.0025682969,9.427e-06,0.0025573785,4.496067,-0.737282,0.983106,0.547956,-0.270783,-0.770527,-0.180872
1403636630.41332,0.062526,-1.010747,0.466207,0.790288,-0.205775,0.560803,0.136388,0.0003584439,-5.8278e-06,-0.000125479,4.1837e-06,1.7048e-06,4.82289e-05,0.0030824231,2.9697e-06,-4.57018e-05,0.0025777639,1.05107e-05,0.0025625215,4.475859,-0.682112,0.992792,0.545929,-0.272081,-0.771177,-0.182262
1403636630.51329,0.072676,-1.066151,0.481948,0.793167,-0.204371,0.556988,0.137416,0.0003562859,-3.6773e-06,-0.0001282977,4.111e-06,9.5e-07,5.04843e-05,0.003154149,8.8226e-06,-5.10666e-05,0.0025879071,1.11509e-05,0.0025672011,4.45576,-0.627425,1.008475,0.54194,-0.27079,-0.774208,-0.183238
1403636630.61329,0.083077,-1.119645,0.503192,0.795438,-0.199666,0.554753,0.140218,0.0003554912,4.103e-07,-0.0001294101,4.0534e-06,-5.694e-07,5.13647e-05,0.0032359702,1.49846e-05,-5.83143e-05,0.0025992819,1.12617e-05,0.0025723577,4.434287,-0.573308,1.028893,0.539466,-0.266194,-0.776871,-0.185981
1403636630.66329,0.089033,-1.146975,0.512101,0.796818,-0.197393,0.553467,0.140682,0.0003547666,1.956e-06,-0.0001303036,4.036e-06,-1.1672e-06,5.2088e-05,0.0032775018,1.90754e-05,-6.23899e-05,0.0026045122,1.06268e-05,0.0025742942,4.422973,-0.546696,1.037779,0.5381,-0.263991,-0.778461,-0.186428
1403636630.81329,0.109056,-1.226921,0.530041,0.798306,-0.195131,0.553218,0.136315,0.0003540245,5.388e-07,-0.0001313601,3.9953e-06,-6.818e-07,5.29271e-05,0.0034139097,3.21502e-05,-7.56577e-05,0.0026253082,9.8089e-06,0.0025830806,4.385916,-0.468903,1.056056,0.538127,-0.261719,-0.780193,-0.182266
1403636630.8633,0.117092,-1.252902,0.534813,0.798392,-0.195307,0.553602,0.133978,0.0003539775,-1.0354e-06,-0.0001314752,3.9447e-06,-1.206e-07,5.29496e-05,0.0034602678,4.0772e-05,-8.00507e-05,0.0026284453,6.6905e-06,0.0025830299,4.37267,-0.443643,1.059183,0.538685,-0.261872,-0.780252,-0.180137
1403636630.96331,0.135733,-1.302853,0.537157,0.798227,-0.195662,0.554808,0.129375,0.000354094,-4.1418e-06,-0.0001314165,3.8665e-06,9.916e-07,5.27006e-05,0.0035254924,6.3051e-05,-6.87862e-05,0.0026286611,-2.1695e-06,0.0025722857,4.346011,-0.393655,1.061047,0.540324,-0.262186,-0.779974,-0.175922
1403636631.01334,0.149299,-1.322844,0.544019,0.798471,-0.195651,0.554797,0.127923,0.0003540769,-4.8946e-06,-0.0001314566,3.7808e-06,1.2774e-06,5.26195e-05,0.0035570112,7.59388e-05,-7.0176e-05,0.0026285112,-5.9935e-06,0.0025698635,4.332451,-0.368362,1.060283,0.540734,-0.262304,-0.779848,-0.175045
1403636631.06336,0.286271,-1.338064,0.517814,0.800012,-0.195577,0.55359,0.123568,0.0003541763,-5.2621e-06,-0.0001312969,3.1865e-06,1.656e-06,5.22414e-05,0.003458172,6.85686e-05,-5.09547e-05,0.0026261853,-4.6309e-06,0.0025656378,4.31878,-0.343046,1.058736,0.541909,-0.261684,-0.779401,-0.174332
1403636631.11337,0.319694,-1.359512,0.510194,0.799367,-0.195315,0.554758,0.122914,0.0003531127,-7.2782e-06,-0.0001324539,3.1112e-06,2.452e-06,5.31808e-05,0.0034536757,0.0001431476,-4.62824e-05,0.0026481126,-4.2753e-06,0.0025628198,4.305004,-0.317732,1.056628,0.543459,-0.261319,-0.778435,-0.174368
1403636631.21333,0.382359,-1.405239,0.493386,0.797965,-0.194553,0.557262,0.121904,0.0003546985,-7.9419e-06,-0.0001306867,2.9935e-06,2.6559e-06,5.15399e-05,0.0034886423,0.0001703627,-3.91255e-05,0.0026597749,-2.4711e-06,0.0025605242,4.277108,-0.267626,1.05105,0.546589,-0.260118,-0.776657,-0.174309
1403636631.36335,0.449674,-1.476396,0.474046,0.797576,-0.193255,0.558402,0.121295,0.0003551573,-8.0482e-06,-0.0001303108,2.908e-06,2.6875e-06,5.11302e-05,0.0035715348,0.000218997,-3.66972e-05,0.0026908761,5.045e-07,0.0025612854,4.23627,-0.192998,1.039619,0.548007,-0.25866,-0.776131,-0.174369
1403636631.46335,0.498798,-1.513037,0.458228,0.798219,-0.192247,0.557846,0.121226,0.0003549162,-7.8819e-06,-0.0001306879,2.7472e-06,2.6464e-06,5.12829e-05,0.003596394,0.0002550551,-3.28355e-05,0.0026936407,4.1459e-06,0.0025592504,4.209182,-0.144062,1.025671,0.547964,-0.257613,-0.776523,-0.174307
1403636631.66338,0.567121,-1.600729,0.421993,0.799888,-0.187565,0.556639,0.123089,0.0003543556,-4.5983e-06,-0.0001317102,2.6024e-06,1.4656e-06,5.20626e-05,0.003702465,0.0003205392,-3.24827e-05,0.002734822,6.9094e-06,0.0025611859,4.156107,-0.050373,0.990312,0.546678,-0.253287,-0.778466,-0.176011
1403636631.71334,0.581879,-1.616524,0.416438,0.800317,-0.186638,0.556262,0.123411,0.0003542066,-3.8971e-06,-0.0001319217,2.5538e-06,1.2164e-06,5.21882e-05,0.0037125413,0.0003338005,-3.05357e-05,0.0027386113,7.8329e-06,0.0025606407,4.14272,-0.027624,0.982733,0.546383,-0.252556,-0.778897,-0.176069
1403636631.76338,0.59708,-1.635076,0.412285,0.800789,-0.185692,0.555861,0.123587,0.0003539532,-3.1741e-06,-0.0001322586,2.5218e-06,9.597e-07,5.24447e-05,0.003725468,0.0003457518,-2.94444e-05,0.0027440738,8.4447e-06,0.0025603369,4.13068,-0.006211,0.976941,0.545944,-0.251846,-0.779416,-0.17615
1403636631.86339,0.631507,-1.672257,0.408058,0.801201,-0.183778,0.555745,0.124297,0.0003539918,-2.0345e-06,-0.0001323024,2.4744e-06,5.519e-07,5.24404e-05,0.0037766696,0.0003775605,-2.85957e-05,0.002764364,9.4375e-06,0.0025610984,4.103168,0.037475,0.971864,0.545704,-0.250309,-0.779958,-0.176688
1403636631.91342,0.646269,-1.688127,0.408254,0.80185,-0.182795,0.555,0.124889,0.0003536244,-1.0353e-06,-0.0001327509,2.4522e-06,1.877e-07,5.2805e-05,0.0037934894,0.0003917538,-2.78622e-05,0.002772414,9.5799e-06,0.0025611057,4.089027,0.059131,0.971489,0.54483,-0.24965,-0.780695,-0.177061
1403636631.96342,0.655803,-1.706029,0.4083,0.801945,-0.181823,0.555094,0.125276,0.0003534979,-5.195e-07,-0.0001328559,2.3944e-06,2.35e-08,5.28588e-05,0.0038041733,0.000407261,-2.56975e-05,0.0027770743,9.6844e-06,0.0025607061,4.074715,0.080559,0.971491,0.544464,-0.249369,-0.780986,-0.177298
1403636632.01336,0.673328,-1.721717,0.408428,0.801616,-0.181621,0.555554,0.125638,0.0003539222,-3.201e-07,-0.0001323434,2.36e-06,-3.25e-08,5.23795e-05,0.0038242281,0.0004196821,-2.50382e-05,0.0027806446,9.5906e-06,0.002560634,4.060294,0.101336,0.972044,0.54468,-0.249523,-0.780763,-0.177401
1403636632.06337,0.688688,-1.736088,0.408632,0.800673,-0.181223,0.556857,0.126455,0.0003549148,1.885e-07,-0.0001312024,2.3479e-06,-2.148e-07,5.13644e-05,0.0038437267,0.000436343,-2.45e-05,0.0027901319,9.607e-06,0.002560616,4.045389,0.121907,0.973339,0.545753,-0.24926,-0.779932,-0.178128
1403636632.41346,0.81815,-1.838563,0.394892,0.79825,-0.181544,0.559106,0.1313,0.0003569262,2.3237e-06,-0.0001291433,2.3656e-06,-9.671e-07,4.95751e-05,0.0040211893,0.0005598249,-2.57375e-05,0.0028827425,1.2386e-05,0.002565021,3.941186,0.243492,0.965352,0.547074,-0.249712,-0.777754,-0.182902
1403636632.51344,0.850006,-1.856279,0.377255,0.801283,-0.185543,0.555117,0.123953,0.0003537216,-2.7701e-06,-0.0001329303,2.3571e-06,9.384e-07,5.28303e-05,0.0040342117,0.0005833827,-2.61143e-05,0.002900829,1.24863e-05,0.0025654844,3.910216,0.271156,0.948905,0.543641,-0.254138,-0.780508,-0.175151
1403636632.5635,0.856965,-1.85618,0.367893,0.803993,-0.187075,0.552127,0.117274,0.0003505795,-6.7893e-06,-0.0001361759,2.4359e-06,2.5531e-06,5.57692e-05,0.0040354159,0.0005967434,-2.59323e-05,0.0029058537,1.19199e-05,0.0025648294,3.894099,0.284336,0.938704,0.540932,-0.256208,-0.783266,-0.16807
1403636632.76356,0.921148,-1.890337,0.327478,0.813543,-0.174204,0.547648,0.088785,0.0003433624,-1.70679e-05,-0.0001427147,3.1222e-06,7.0554e-06,6.22709e-05,0.0040854915,0.0006616838,-2.63874e-05,0.0029542863,1.18308e-05,0.0025651781,3.823483,0.340599,0.897328,0.538594,-0.244464,-0.794162,-0.139518
