timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33,gt_p_x,gt_p_y,gt_p_z,gt_q_w,gt_q_x,gt_q_y,gt_q_z
1403715531.11182,0.24916,0.776699,0.841481,-0.82096,-0.149359,-0.543456,0.091495,0.0003434124,5.2203e-06,-0.0001455241,4.5351e-06,-2.4989e-06,6.7038e-05,0.0027807505,-6.755e-05,3.5612e-06,0.002569944,2.12331e-05,0.0025571772,1.138274,2.550279,1.842016,0.050014,0.833362,-0.07186,0.545751
1403715531.26203,0.267439,0.87022,0.885848,-0.829593,-0.14708,-0.527408,0.109467,0.0003347887,-8.5913e-06,-0.0001535945,4.742e-06,3.6942e-06,7.60301e-05,0.0028523124,-8.37232e-05,2.7517e-06,0.0025816199,2.4503e-05,0.0025633724,1.198487,2.621906,1.885683,0.028443,0.841361,-0.076219,0.534316
1403715531.36205,0.29173,0.926249,0.917915,-0.821098,-0.140325,-0.539017,0.124773,0.0003446348,-1.83139e-05,-0.0001440089,5.4031e-06,7.4575e-06,6.55165e-05,0.0028979238,-9.94537e-05,3.1258e-06,0.0025893139,2.3284e-05,0.0025615878,1.24887,2.664049,1.91848,0.016871,0.831518,-0.07998,0.549452
1403715531.712,0.410312,1.096603,0.962059,-0.807953,-0.14106,-0.556532,0.132615,0.0003579626,-2.03811e-05,-0.0001309147,5.6465e-06,7.3271e-06,5.29613e-05,0.0030447144,-0.0001667626,4.465e-07,0.0026356562,2.61518e-05,0.0025707176,1.434289,2.759527,1.965679,0.013531,0.818925,-0.07611,0.568671
1403715531.76202,0.43058,1.116202,0.962455,-0.806958,-0.144266,-0.558353,0.127465,0.0003588705,-1.56682e-05,-0.0001305814,5.1018e-06,5.5838e-06,5.25277e-05,0.0030623293,-0.0001784059,8.994e-07,0.0026409928,2.43541e-05,0.0025686694,1.460146,2.767335,1.964701,0.018903,0.81873,-0.072735,0.56924
1403715531.81206,0.451316,1.133617,0.961975,-0.803791,-0.147115,-0.563285,0.122422,0.0003616862,-1.0609e-05,-0.0001278731,4.6993e-06,3.6244e-06,5.01554e-05,0.003078375,-0.0001897884,8.89e-07,0.0026480341,2.36008e-05,0.0025682559,1.485867,2.773785,1.964604,0.025,0.816472,-0.069089,0.572692
1403715531.86207,0.470926,1.149824,0.961976,-0.799998,-0.149359,-0.568975,0.118163,0.0003648658,-6.0924e-06,-0.0001243727,4.4747e-06,1.9372e-06,4.72747e-05,0.0030932184,-0.0002012634,9.284e-07,0.0026556796,2.29888e-05,0.0025679854,1.511079,2.779364,1.965188,0.030627,0.813405,-0.065909,0.577141
1403715531.91206,0.489328,1.165056,0.962056,-0.796398,-0.150285,-0.574269,0.115669,0.0003678572,-3.2542e-06,-0.000120755,4.3953e-06,9.201e-07,4.44591e-05,0.0031075803,-0.0002122949,9.926e-07,0.0026632467,2.24104e-05,0.0025677027,1.535717,2.784445,1.966013,0.034463,0.810135,-0.064123,0.581706
1403715532.11205,0.553102,1.219033,0.960798,-0.789201,-0.15289,-0.585123,0.106851,0.0003735204,5.3492e-06,-0.0001136361,4.4899e-06,-1.8099e-06,3.92894e-05,0.0031651648,-0.0002532901,-4.715e-07,0.0026930593,2.11675e-05,0.0025686309,1.621789,2.804155,1.966224,0.046022,0.803954,-0.059704,0.589894
1403715532.16202,0.564253,1.231477,0.961311,-0.7884,-0.153187,-0.586264,0.106086,0.0003741576,6.0098e-06,-0.0001128118,4.4926e-06,-2.0026e-06,3.86892e-05,0.0031729392,-0.0002604317,-3.348e-07,0.0026957795,1.95949e-05,0.0025663883,1.640021,2.809467,1.965778,0.04724,0.803264,-0.059284,0.59078
1403715532.212,0.572825,1.244589,0.962916,-0.787836,-0.153156,-0.586958,0.106481,0.0003745674,5.8298e-06,-0.0001122461,4.4556e-06,-1.9437e-06,3.82848e-05,0.0031816123,-0.0002671896,1.1303e-06,0.0026991164,1.80372e-05,0.0025636574,1.656856,2.815123,1.96497,0.047114,0.802754,-0.059344,0.591477
1403715532.262,0.582193,1.258323,0.962236,-0.787041,-0.15407,-0.587456,0.108277,0.000375242,5.2426e-06,-0.0001115304,4.45e-06,-1.7608e-06,3.78018e-05,0.003195817,-0.0002731627,1.3909e-06,0.0027037694,1.8133e-05,0.0025640865,1.6723,2.821323,1.964037,0.045532,0.802208,-0.058413,0.592434
1403715532.36202,0.597165,1.284103,0.960648,-0.789227,-0.154463,-0.582948,0.115906,0.0003738282,1.599e-07,-0.0001142343,4.3893e-06,-2.495e-07,3.95814e-05,0.0032236141,-0.0002857908,1.4819e-06,0.0027125221,1.74044e-05,0.0025638711,1.698975,2.835235,1.960368,0.037072,0.804395,-0.058523,0.590043
1403715532.56201,0.620079,1.323112,0.951931,-0.793553,-0.148296,-0.574193,0.136324,0.000371319,-1.62693e-05,-0.0001178296,5.1484e-06,4.9891e-06,4.20926e-05,0.0032733444,-0.0003046798,-5.778e-07,0.002722381,1.50432e-05,0.0025637241,1.737916,2.86069,1.950565,0.015241,0.807092,-0.06537,0.586599
1403715532.6122,0.621664,1.330373,0.9574,-0.793223,-0.144223,-0.573825,0.143952,0.0003711877,-2.28223e-05,-0.0001166624,5.7349e-06,7.0128e-06,4.13108e-05,0.0032671496,-0.0003095728,1.4708e-06,0.0027208075,1.21201e-05,0.0025587582,1.744893,2.86491,1.947722,0.007922,0.806047,-0.068973,0.587766
1403715532.66236,0.62204,1.331992,0.958385,-0.79216,-0.140152,-0.574226,0.152002,0.0003715837,-2.95882e-05,-0.0001144204,6.5996e-06,8.9329e-06,3.98017e-05,0.0032687841,-0.0003133156,2.6459e-06,0.0027180134,1.16885e-05,0.002555885,1.750834,2.867552,1.944821,0.000312,0.804187,-0.072898,0.589889
1403715532.71242,0.62445,1.333179,0.955278,-0.790761,-0.136338,-0.575152,0.159091,0.0003723581,-3.53347e-05,-0.0001118367,7.5831e-06,1.04386e-05,3.81273e-05,0.0032670811,-0.0003133073,2.7293e-06,0.0027170706,1.11871e-05,0.0025553178,1.755323,2.868208,1.941893,0.006204,-0.801903,0.076232,-0.59254
1403715532.76244,0.626606,1.332232,0.95185,-0.789556,-0.133734,-0.57586,0.164626,0.0003728171,-3.96475e-05,-0.0001098774,8.4342e-06,1.15105e-05,3.68941e-05,0.0032645753,-0.0003142446,2.7517e-06,0.0027169833,1.06497e-05,0.0025547547,1.757969,2.866518,1.938272,0.01142,-0.800063,0.078549,-0.594643
1403715533.11222,0.649379,1.2506,0.895367,-0.797583,-0.090322,-0.576522,0.152728,0.0003689537,-5.17548e-05,-0.0001110495,1.16024e-05,1.53937e-05,3.77883e-05,0.0031580506,-0.0003001448,-2.47e-08,0.0027132275,8.4061e-06,0.00254887,1.727429,2.773851,1.872621,6.7e-05,-0.79651,0.121665,-0.59226
1403715533.21215,0.659439,1.197042,0.863767,-0.794776,-0.070981,-0.588115,0.131962,0.0003732366,-4.68707e-05,-0.0001055972,1.01519e-05,1.29938e-05,3.39418e-05,0.0031100563,-0.0002983857,-7.683e-07,0.0027161411,8.1004e-06,0.0025454316,1.702465,2.719974,1.83993,0.022967,0.789124,-0.13899,0.597864
1403715533.2621,0.663587,1.163967,0.852609,-0.792281,-0.061319,-0.594773,0.121557,0.0003756397,-4.45735e-05,-0.0001018058,9.5111e-06,1.1779e-05,3.14675e-05,0.0030789241,-0.000295224,-1.0471e-06,0.0027176668,7.8956e-06,0.0025437545,1.686372,2.688738,1.827911,0.035273,0.784267,-0.147265,0.601661
1403715533.31205,0.66355,1.126628,0.845187,-0.790703,-0.053838,-0.599709,0.110635,0.0003774577,-4.1232e-05,-9.93885e-05,8.648e-06,1.05074e-05,2.98827e-05,0.0030434527,-0.0002876504,-9.457e-07,0.0027162895,7.7503e-06,0.0025421679,1.667033,2.655339,1.818986,0.047675,0.780758,-0.15442,0.603573
1403715533.36209,0.664679,1.089746,0.840119,-0.791463,-0.048141,-0.600907,0.1009,0.0003772528,-3.82821e-05,-9.9674e-05,7.9314e-06,9.7489e-06,2.98679e-05,0.0030063533,-0.000277164,-8.004e-07,0.0027129468,7.4863e-06,0.0025404658,1.645245,2.620312,1.813812,0.057693,0.779827,-0.160583,0.602291
1403715533.41221,0.663395,1.051104,0.839356,-0.793127,-0.0432,-0.600494,0.092147,0.0003768128,-3.53045e-05,-0.0001012925,7.3034e-06,9.1288e-06,3.06941e-05,0.0029717598,-0.0002675197,-5.258e-07,0.0027115593,7.3976e-06,0.0025395377,1.621635,2.583459,1.81283,0.066201,0.779988,-0.166031,0.599726
1403715533.46236,0.659104,1.011249,0.841799,-0.796183,-0.038486,-0.597758,0.085426,0.0003749476,-3.3848e-05,-0.0001046782,7.0012e-06,9.1073e-06,3.26096e-05,0.0029372604,-0.0002558317,-2.376e-07,0.0027082508,7.2873e-06,0.0025385001,1.595348,2.545569,1.814878,0.071841,0.781758,-0.171847,0.595115
1403715533.51237,0.653407,0.967736,0.847307,-0.799415,-0.032485,-0.594133,0.082987,0.0003723795,-3.54262e-05,-0.0001081378,7.248e-06,9.993e-06,3.47099e-05,0.0029034995,-0.0002430147,1.05e-07,0.0027041775,7.0309e-06,0.0025375013,1.567209,2.50652,1.820978,0.073195,0.783411,-0.179173,0.590599
1403715533.91249,0.591015,0.497035,1.018425,-0.817481,-0.002718,-0.570336,0.080213,0.0003566365,-4.73499e-05,-0.0001266496,1.04554e-05,1.66327e-05,4.84622e-05,0.0026339846,-0.0001107659,6.0292e-06,0.0026836893,5.6524e-06,0.002534156,1.275963,2.115658,1.978061,0.068765,0.792769,-0.213506,0.566749
1403715533.96249,0.585061,0.425077,1.041743,-0.817796,-0.006098,-0.570747,0.073625,0.0003578827,-4.15236e-05,-0.0001273748,9.0125e-06,1.45832e-05,4.884e-05,0.0026115268,-9.4141e-05,7.0534e-06,0.0026837699,5.6295e-06,0.0025341,1.234802,2.054691,1.999565,0.075148,0.794007,-0.210274,0.565413
1403715534.36236,0.528174,-0.195367,1.095191,-0.81727,-0.040266,-0.574126,0.028773,0.0003626682,4.39e-07,-0.0001298797,4.1562e-06,-2.417e-07,4.99806e-05,0.0025850986,3.89293e-05,1.11992e-05,0.0027125647,5.5578e-06,0.0025347306,0.898637,1.532443,2.050547,0.117984,0.803326,-0.178017,0.555929
1403715534.41236,0.520262,-0.272978,1.086019,-0.817452,-0.040393,-0.573996,0.025869,0.0003633402,2.9863e-06,-0.0001292379,4.1586e-06,-1.0851e-06,4.93563e-05,0.0026051056,5.382e-05,9.7151e-06,0.0027130557,5.6137e-06,0.002534094,0.858121,1.46683,2.042769,0.120578,0.803625,-0.178071,0.554922
1403715534.56235,0.503212,-0.502702,1.045157,-0.81792,-0.03072,-0.574326,0.01458,0.0003636708,5.7617e-06,-0.0001293001,4.2371e-06,-1.9596e-06,4.9318e-05,0.0026962619,9.4731e-05,7.8311e-06,0.0027408025,5.5514e-06,0.0025346703,0.740202,1.271389,2.005542,0.131119,0.801781,-0.187298,0.552156
1403715534.66236,0.49309,-0.653483,1.01677,-0.819037,-0.016271,-0.573484,0.005475,0.0003633839,5.2628e-06,-0.000130082,4.1972e-06,-1.6908e-06,4.98651e-05,0.0027787538,0.0001203011,5.0691e-06,0.0027647467,5.909e-06,0.0025367216,0.665821,1.142686,1.977253,0.139605,0.799247,-0.201485,0.548744
1403715534.71236,0.489432,-0.727274,1.000879,0.819945,0.007352,0.572396,0.000482,0.0003629109,5.0792e-06,-0.0001308406,4.1758e-06,-1.6307e-06,5.04895e-05,0.002830371,0.0001319922,5.2041e-06,0.0027768043,7.0652e-06,0.0025374192,0.629294,1.079113,1.962719,0.145093,0.797823,-0.210189,0.546122
1403715534.76236,0.483704,-0.799521,0.984784,0.822315,-0.00277,0.568974,0.007688,0.0003608005,5.057e-06,-0.000133442,4.1466e-06,-1.6207e-06,5.25088e-05,0.0028792994,0.0001478511,1.5849e-06,0.0027871333,1.01698e-05,0.0025363463,0.593546,1.016028,1.947595,0.151063,0.797391,-0.220512,0.541039
1403715534.81236,0.479314,-0.872025,0.969267,0.824918,-0.013597,0.564848,0.016487,0.0003583736,6.023e-06,-0.0001363494,4.1924e-06,-1.9994e-06,5.50957e-05,0.0029393672,0.0001593648,5.297e-07,0.0028048582,1.07878e-05,0.002538172,0.558394,0.953501,1.932084,0.158437,0.797139,-0.231582,0.534638
1403715534.86235,0.479282,-0.94489,0.953854,0.827562,-0.025715,0.560198,0.025635,0.0003557284,6.8453e-06,-0.0001393897,4.185e-06,-2.2872e-06,5.78314e-05,0.0029982371,0.0001720187,-8.212e-07,0.0028248528,1.15387e-05,0.0025402098,0.524348,0.891336,1.916356,0.166256,0.796506,-0.24363,0.527811
1403715534.91235,0.480173,-1.012817,0.93684,0.829935,-0.038103,0.555455,0.035012,0.0003530791,7.4688e-06,-0.0001423162,4.1854e-06,-2.5635e-06,6.0652e-05,0.0030667972,0.0001850092,-1.8683e-06,0.0028476809,1.25613e-05,0.0025424322,0.491712,0.829528,1.900277,0.174116,0.795548,-0.256081,0.52078
1403715535.01234,0.501554,-1.158763,0.902498,0.831961,-0.061466,0.548865,0.053016,0.0003495748,9.7487e-06,-0.0001459018,3.7144e-06,-3.6784e-06,6.38061e-05,0.0031720786,0.0002125509,-6.0774e-06,0.0028434841,1.49524e-05,0.002543895,0.432263,0.706196,1.869088,0.190643,0.7915,-0.278369,0.509604
1403715535.06229,0.51783,-1.227782,0.888534,0.833167,-0.072141,0.544977,0.060236,0.0003473453,9.4271e-06,-0.0001479645,3.273e-06,-3.7409e-06,6.5693e-05,0.0032290873,0.0002347434,-2.0151e-06,0.0028319894,1.70159e-05,0.0025414856,0.405766,0.644904,1.853363,0.197041,0.789763,-0.288093,0.504433
1403715535.11226,0.525763,-1.294798,0.872991,0.835017,-0.081308,0.540092,0.066597,0.0003442224,9.6811e-06,-0.0001509977,3.1899e-06,-3.9762e-06,6.88792e-05,0.0033024455,0.0002581304,-2.6103e-06,0.0028496533,1.64956e-05,0.0025430948,0.38138,0.58383,1.837505,0.202162,0.789058,-0.297261,0.498151
1403715535.16222,0.544164,-1.342829,0.857739,0.837542,-0.090159,0.53417,0.07111,0.0003409346,9.0287e-06,-0.0001539195,2.7945e-06,-3.8396e-06,7.20268e-05,0.0033627919,0.000267109,-7.046e-07,0.0028422384,1.73813e-05,0.0025434568,0.359476,0.522818,1.821688,0.205084,0.788798,-0.305832,0.492144
1403715535.21221,0.557998,-1.40101,0.842996,0.840217,-0.097558,0.528205,0.074282,0.0003364178,8.5372e-06,-0.000157834,2.5738e-06,-3.8168e-06,7.65588e-05,0.0034119635,0.0002821592,-4.6e-08,0.0028445032,1.74977e-05,0.0025444233,0.340399,0.461736,1.805657,0.206584,0.78923,-0.313605,0.485894
1403715535.26228,0.583851,-1.475191,0.821921,0.84197,-0.104411,0.52383,0.076076,0.0003323983,7.7152e-06,-0.0001604424,2.0926e-06,-3.656e-06,7.9749e-05,0.0034510617,0.0002890323,4.024e-06,0.0028007403,1.62404e-05,0.0025428023,0.324336,0.40004,1.790537,0.207625,0.789388,-0.320157,0.480894
1403715535.51233,0.710569,-1.765828,0.760937,0.834635,-0.136909,0.529919,0.061848,0.000335732,-1.53793e-05,-0.0001575593,2.4808e-06,7.2764e-06,7.61194e-05,0.0038846496,0.0004462646,1.5798e-06,0.0028822134,1.37399e-05,0.0025508572,0.288206,0.07229,1.726646,0.195677,0.773691,-0.349884,0.490607
1403715535.81233,0.924109,-2.126428,0.700968,0.816997,-0.113068,0.561902,0.06323,0.0003588162,-9.1471e-06,-0.0001362824,1.9171e-06,3.463e-06,5.37629e-05,0.0044868294,0.000721221,-1.5663e-06,0.0030331612,1.83568e-05,0.0025612548,0.293994,-0.366723,1.66381,0.204521,0.762331,-0.32268,0.5224
1403715535.91229,0.99491,-2.252557,0.684642,0.820807,-0.088384,0.560606,0.064697,0.0003576128,2.8068e-06,-0.0001376539,1.6557e-06,-1.1325e-06,5.49332e-05,0.0046611651,0.0008332472,1.6509e-06,0.0030699885,2.20757e-05,0.0025553196,0.299544,-0.5146,1.640986,0.205508,0.772249,-0.299826,0.52106
1403715536.11231,1.151585,-2.503655,0.643845,0.835016,-0.051362,0.545414,0.051316,0.0003459943,1.13603e-05,-0.0001492746,1.9947e-06,-4.9856e-06,6.64157e-05,0.005142342,0.001075011,-1.776e-07,0.0032120071,2.52933e-05,0.0025573517,0.322732,-0.804933,1.594383,0.188725,0.795343,-0.267951,0.509917
1403715536.16232,1.195083,-2.563763,0.636332,0.837962,-0.044363,0.541776,0.04828,0.0003431006,1.24593e-05,-0.0001518387,2.0583e-06,-5.6056e-06,6.92172e-05,0.0052768763,0.0011480546,-6.987e-07,0.0032526784,2.57198e-05,0.0025565508,0.332677,-0.876806,1.584003,0.184754,0.799913,-0.262211,0.507199
1403715536.21232,1.240759,-2.623067,0.629693,0.840697,-0.036867,0.53816,0.047463,0.000340221,1.50961e-05,-0.0001541799,2.2656e-06,-6.9439e-06,7.19028e-05,0.0054034474,0.0012218105,-1.2703e-06,0.0032983445,2.63796e-05,0.0025565993,0.344892,-0.948989,1.574455,0.183063,0.804297,-0.255791,0.50415
1403715536.26233,1.288694,-2.681538,0.624228,0.842592,-0.029525,0.535643,0.047465,0.0003380397,1.81081e-05,-0.0001557152,2.5544e-06,-8.4594e-06,7.37609e-05,0.00552882,0.0013001299,-1.3041e-06,0.0033463371,2.67197e-05,0.0025564672,0.359735,-1.020781,1.565745,0.182379,0.808088,-0.249362,0.501549
1403715536.36231,1.387536,-2.786653,0.612276,0.842485,-0.015227,0.536215,0.049603,0.0003378997,2.50652e-05,-0.0001550869,3.4554e-06,-1.16415e-05,7.32277e-05,0.0057808907,0.0014630411,-2.5531e-06,0.0034670956,2.90091e-05,0.0025595251,0.397543,-1.162383,1.551982,0.184171,0.811759,-0.235584,0.501627
1403715536.41228,1.437705,-2.835452,0.611744,0.840505,-0.006882,0.539063,0.053986,0.0003392106,3.09025e-05,-0.0001528222,4.4076e-06,-1.40891e-05,7.08314e-05,0.0058893566,0.0015540549,-1.4937e-06,0.0035141768,2.87057e-05,0.002558319,0.4206,-1.231968,1.547048,0.188736,0.812069,-0.227004,0.503381
1403715536.46228,1.495468,-2.885612,0.609589,0.837816,0.001347,0.54279,0.058672,0.0003408865,3.7322e-05,-0.0001498873,5.6858e-06,-1.65955e-05,6.78381e-05,0.0059961973,0.0016426845,-1.132e-06,0.0035707146,2.84859e-05,0.0025589279,0.446455,-1.300257,1.543101,0.194329,0.811597,-0.218472,0.505784
